advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Приоритети	БЗНС	1163987410423594	Facebook	1k_5k	1k - 5k	BG	Bulgaria	16	1	71077	14218	1252	0
сТУденти		710941585944818	Facebook	1k_5k	1k - 5k	BG	Bulgaria	15	1	70147	14032	1389	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	1k_5k	1k - 5k	BG	Bulgaria	12	1	54024	10806	1069	0
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	1k_5k	1k - 5k	BG	Bulgaria	10	1	49990	10000	990	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	BG	Bulgaria	12	1	45621	9126	903	0
Иво Пазарджиев		128221490865195	Facebook	1k_5k	1k - 5k	BG	Bulgaria	10	1	45063	9014	794	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	1k_5k	1k - 5k	BG	Bulgaria	6	1	29994	6000	528	0
Volen Siderov		48268614826	Facebook	1k_5k	1k - 5k	BG	Bulgaria	6	1	26676	5336	470	0
АБВ - Младежи		258397044345249	Facebook	1k_5k	1k - 5k	BG	Bulgaria	6	1	26546	5310	525	0
DESIGNitsa - Дизайница		676082905766490	Facebook	1k_5k	1k - 5k	BG	Bulgaria	5	1	24485	4898	431	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	1k_5k	1k - 5k	BG	Bulgaria	5	1	23618	4724	467	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	1k_5k	1k - 5k	BG	Bulgaria	5	1	22483	4497	425	0
Демократична България	Демократична България	995342840629890	Facebook	1k_5k	1k - 5k	BG	Bulgaria	5	1	21544	4309	408	0
Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	1k_5k	1k - 5k	BG	Bulgaria	4	1	17852	3571	314	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	1k_5k	1k - 5k	BG	Bulgaria	4	1	17772	3555	313	0
Gimme5EUblogs	City Eng	1704673382966894	Facebook	1k_5k	1k - 5k	BG	Bulgaria	4	1	17415	3483	306	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	BG	Bulgaria	3	1	14997	3000	297	0
TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	1k_5k	1k - 5k	BG	Bulgaria	3	1	14997	3000	264	0
Път на младите	Път на младите	2051476654950711	Facebook	1k_5k	1k - 5k	BG	Bulgaria	3	1	14996	2999	264	0
Организация за защита на животните "Четири лапи"		144072035778	Facebook	1k_5k	1k - 5k	BG	Bulgaria	3	1	14211	2842	281	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	1k_5k	1k - 5k	BG	Bulgaria	3	1	13774	2755	262	0
Valeri Simeonov		1967166133516609	Facebook	1k_5k	1k - 5k	BG	Bulgaria	2	1	9998	2000	198	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	1k_5k	1k - 5k	BG	Bulgaria	2	1	9998	2000	198	0
Партия КОД - Консервативно Обединение на Десницата		315771075734365	Facebook	1k_5k	1k - 5k	BG	Bulgaria	2	1	8923	1784	176	0
Kristian Vigenin / Кристиан Вигенин		229689447151510	Facebook	1k_5k	1k - 5k	BG	Bulgaria	2	1	8731	1746	172	0
