advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	m45_54	male (45-54)	BG	Bulgaria	35	1	389633	146826	881	126
Приоритети	БЗНС	1163987410423594	Facebook	m45_54	male (45-54)	BG	Bulgaria	56	1	341198	124312	938	40
Kialo		729627343834501	Facebook	m45_54	male (45-54)	BG	Bulgaria	247	1	176630	71488	1031	256
European Parliament		178362315106	Facebook	m45_54	male (45-54)	BG	Bulgaria	32	1	153338	73792	314	88
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	m45_54	male (45-54)	BG	Bulgaria	35	1	98549	24907	348	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	m45_54	male (45-54)	BG	Bulgaria	10	1	83806	29635	159	33
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	m45_54	male (45-54)	BG	Bulgaria	23	1	83278	16578	230	0
България на Труда и Разума - БТР		709384432421964	Facebook	m45_54	male (45-54)	BG	Bulgaria	9	1	83056	26215	171	13
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m45_54	male (45-54)	BG	Bulgaria	19	1	71149	26675	164	18
Valeri Simeonov		1967166133516609	Facebook	m45_54	male (45-54)	BG	Bulgaria	21	1	67695	16856	282	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m45_54	male (45-54)	BG	Bulgaria	48	1	63063	25547	216	46
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m45_54	male (45-54)	BG	Bulgaria	49	1	61504	28297	133	38
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	m45_54	male (45-54)	BG	Bulgaria	12	1	58381	11992	171	0
Volen Siderov		48268614826	Facebook	m45_54	male (45-54)	BG	Bulgaria	22	1	54794	12430	197	0
ПП ГЕРБ - София		336639303182606	Facebook	m45_54	male (45-54)	BG	Bulgaria	1	1	47655	19062	42	8
informo.bg	informo.bg	262524054082832	Facebook	m45_54	male (45-54)	BG	Bulgaria	6	1	46891	21860	97	14
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	m45_54	male (45-54)	BG	Bulgaria	17	1	37940	9365	160	0
Път на младите	Път на младите	2051476654950711	Facebook	m45_54	male (45-54)	BG	Bulgaria	16	1	35086	10971	114	10
Евро Ферт АД		271746059949890	Facebook	m45_54	male (45-54)	BG	Bulgaria	1	1	34944	17472	77	15
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	m45_54	male (45-54)	BG	Bulgaria	24	1	34269	7986	249	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	m45_54	male (45-54)	BG	Bulgaria	9	1	34086	10373	111	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	m45_54	male (45-54)	BG	Bulgaria	8	1	23606	5760	89	0
Европейски парламент в България		163350039852	Facebook	m45_54	male (45-54)	BG	Bulgaria	1	1	21681	8672	216	43
European Greens	European Greens	141366725876424	Facebook	m45_54	male (45-54)	BG	Bulgaria	6	1	21579	9806	69	18
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	m45_54	male (45-54)	BG	Bulgaria	4	1	18353	4023	45	0
