advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	42	1	292049	125214	1248	347
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	142	1	134266	40452	848	43
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	45	1	78644	27598	371	35
Franc Bogovič		288826994603012	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	13	1	76866	31983	202	30
European Greens		141366725876424	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	39	1	60780	27958	211	62
Romana Tomc		1025408990823719	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	23	1	53522	13064	142	6
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	64	1	41642	10440	449	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	28	1	36547	11860	261	11
Kialo		729627343834501	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	320	1	28792	11973	134	33
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	18	1	20637	4553	97	3
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	13	1	14805	4923	75	0
Siemens Slovenija		393074441061448	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	11	1	11569	2311	41	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	4	1	11478	4171	64	10
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	3	1	10655	5131	112	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	5	1	10177	2023	26	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	4	1	9672	3265	19	0
Neva Grašič		2235496013147745	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	12	1	9545	2283	56	0
Lumar hiše		117782661584893	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	2	1	9272	4636	46	9
Evropska komisija v Sloveniji		100107313369390	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	1	1	8369	4184	20	4
Patricija Šulin		1541413339429015	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	5	1	7157	3028	44	4
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	59	1	6492	2928	19	4
Pomurske-novice.si		1876073329306424	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	2	1	5639	928	190	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	51	1	5468	2490	10	2
European Commission		107898832590939	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	7	1	5248	1891	16	1
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	mura_statistical_region_SI	Mura Statistical Region, Slovenia	36	1	3873	487	190	0
