advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	123	1	1686035	769682	8622	1944
Médecins du Monde France		265420476920	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1772	1	976918	312919	15938	1330
European Parliament		178362315106	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	64	1	856948	395121	4520	1032
Mairie de Toulouse		118107084316	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	2	1	504998	201000	1098	500
Make.org	Make.org	122037308191612	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	76	1	426369	185411	2739	652
Parlement européen en France	Parlement européen en France	279757933824	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	36	1	345524	144768	1735	426
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	86	1	314525	123443	2395	508
Romain Cujives		188432754884377	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	14	1	293342	94000	2122	200
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	34	1	267791	67425	2751	266
La Prime Énergie		336155273400553	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	27	1	254353	101162	2260	505
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	91	1	212280	79993	525	13
Mon Homéo Mon Choix		1643185362449069	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	28	1	144002	57234	1320	279
Route Auto		252868201731333	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	8	1	137636	66240	653	129
Kialo		729627343834501	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	345	1	137301	56609	941	225
Mes économies d'énergie		124948231440251	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	4	1	135863	63166	1314	260
Ministère de l'Intérieur		103146727990	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	26	1	131933	56151	682	159
UNICEF France		173159234432	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	38	1	113720	44828	587	143
350.org		12185972707	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	60	1	102522	23189	472	52
CIWF France	CIWF France	335868279790722	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	5	1	101294	42760	900	213
Transition Energétique		753069428230726	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	2	1	92027	31014	918	310
Dungeon Defenders		107960282569653	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	124	1	91157	39120	204	22
Unis pour les Droits Humains		1642871805813802	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	19	1	87160	36081	73	2
Épargne Malin		1864684416941008	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	19	1	84115	36271	2890	792
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	61	1	80818	19740	731	101
Saine Abondance		2106701562887023	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	24	1	69547	28478	792	197
Le Monde		14892757589	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	36	1	67079	24654	147	16
Céréal Bio & Céréal France		1636261843328359	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	5	1	63547	25341	308	83
Agence Isolation Pour Tous		568528630290119	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	4	1	62110	24931	629	156
foodwatch France		194934737335658	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	14	1	61338	21352	728	137
Paris Première		140770432659757	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	3	1	60888	30444	261	51
Le 1		850828794934579	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	21	1	58709	22119	109	5
Mon Energie Verte		252140872017180	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	6	1	57974	11580	663	100
Les Antagonistes		398415124026017	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	2	1	57148	28500	573	284
European Greens		141366725876424	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	16	1	56775	24697	438	87
VeganbottleGo		320828511985253	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	2	1	56635	22654	113	56
Mama Quilla		387951911757339	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	51087	25544	255	51
Sun Form Lescure d'Albigeois		970890463046746	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	49999	10000	99	0
Sun Form Toulouse - L'Union.		633223586783843	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	49999	10000	99	0
Npa-infos Haute Garonne	NPA 31	1536506946585351	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	49980	9996	98	0
WWF-France	WWF-France	145392792632	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	16	1	48556	19659	199	42
Always France		183045748427091	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	47175	23588	235	47
European GNSS Agency		128217567344601	Facebook	midi_pyrenees_FR	Midi-Pyrénées, France	1	1	44998	22499	224	44
