advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	29	1	273175	126958	866	202
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	56	1	208679	90597	279	22
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	24	1	89141	31234	127	7
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	39	1	86086	30740	285	26
Ruža Tomašić		1434305366791182	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	38	1	80405	19464	219	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	49	1	74008	23942	290	4
European Greens		141366725876424	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	30	1	63216	26244	178	51
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	10	1	55008	25586	226	19
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	20	1	51936	19607	137	27
Valter Flego	Valter Flego	441675022557503	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	10	1	44383	16968	85	16
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	22	1	43701	11856	114	8
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	3	1	35926	11901	42	4
Kialo		729627343834501	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	297	1	32745	13749	141	36
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	8	1	29585	9280	216	0
Eclectica		1379977375431894	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	1	1	26559	13280	118	23
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	8	1	23302	8899	50	6
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	16	1	22444	4815	67	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	7	1	22423	7184	51	4
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	1	1	21076	8430	18	3
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	47	1	20993	9820	53	14
Electrolux Hrvatska		1229501663771543	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	3	1	19362	9681	14	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	15	1	18532	4122	144	18
Zoran Bahtijarević		2195720960680577	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	4	1	16194	7714	46	8
Stjepan Čuraj		1528272037424751	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	3	1	13765	5291	51	8
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	3	1	11025	3958	14	0
