recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-19	2019-05-19	FR	France	59	20	2392709	1017266	6288	1285
rd2	Last 2 days	2019-05-18	2019-05-19	FR	France	61	22	4786836	2035013	12523	2571
rd3	Last 3 days	2019-05-17	2019-05-19	FR	France	62	23	6714994	2806688	16309	3408
rd4	Last 4 days	2019-05-16	2019-05-19	FR	France	62	23	6715007	2806691	16309	3408
rd5	Last 5 days	2019-05-15	2019-05-19	FR	France	62	23	6715021	2806694	16309	3408
rd6	Last 6 days	2019-05-14	2019-05-19	FR	France	62	23	6715034	2806696	16309	3408
rw1	Last week	2019-05-13	2019-05-19	FR	France	62	23	6715048	2806699	16309	3408
rw2	Last 2 weeks	2019-05-06	2019-05-19	FR	France	62	23	6715143	2806718	16309	3408
rw3	Last 3 weeks	2019-04-29	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
rw4	Last 4 weeks	2019-04-22	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
rm1	Last month	2019-04-20	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
rm2	Last 2 months	2019-03-21	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
rm3	Last 3 months	2019-02-19	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
rm6	Last 6 months	2019-01-01	2019-05-19	FR	France	62	23	6715238	2806737	16309	3408
