advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	65_	65+	BE	Belgium	89	1	1570316	663039	14244	3381
Vlaams Belang	Vlaams Belang	56605856504	Facebook	65_	65+	BE	Belgium	57	1	1344457	613413	11210	2460
sp.a	sp.a	57253967150	Facebook	65_	65+	BE	Belgium	108	1	1248417	428996	14571	2616
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	65_	65+	BE	Belgium	78	1	856137	361415	3188	906
European Parliament		178362315106	Facebook	65_	65+	BE	Belgium	79	1	683258	284935	4445	1059
Peter Mertens	PVDA	236485149843971	Facebook	65_	65+	BE	Belgium	390	1	612108	172371	8637	691
Open Vld	Open Vld	53668151866	Facebook	65_	65+	BE	Belgium	233	1	566813	199904	6125	717
John Crombez	sp.a	264131406977201	Facebook	65_	65+	BE	Belgium	59	1	517888	160411	4217	899
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	65_	65+	BE	Belgium	13	1	432243	178408	2130	650
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	65_	65+	BE	Belgium	101	1	429195	139248	4569	1050
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	65_	65+	BE	Belgium	13	1	343783	133519	2017	473
Groen	Groen	84920854319	Facebook	65_	65+	BE	Belgium	61	1	326866	101558	1617	201
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	65_	65+	BE	Belgium	73	1	279629	110090	3031	553
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	65_	65+	BE	Belgium	9	1	277129	103933	893	220
Greenpeace Belgium		73232790238	Facebook	65_	65+	BE	Belgium	63	1	232492	85064	2323	253
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	65_	65+	BE	Belgium	5	1	223955	91836	2100	483
CD&V	CD&V	52997544531	Facebook	65_	65+	BE	Belgium	29	1	202422	63429	1109	93
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	65_	65+	BE	Belgium	22	1	165766	49061	388	37
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	65_	65+	BE	Belgium	74	1	147567	57021	423	14
Johan Van Overtveldt		275607285891320	Facebook	65_	65+	BE	Belgium	10	1	142932	51657	564	118
Bart De Wever		24079407056	Facebook	65_	65+	BE	Belgium	2	1	136651	54660	832	206
Facebook Brussels	Facebook	287739491272583	Facebook	65_	65+	BE	Belgium	16	1	136289	53936	1650	394
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	65_	65+	BE	Belgium	28	1	131358	47918	1837	462
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	65_	65+	BE	Belgium	78	1	119669	26373	2056	97
WWF-Belgium		110844205773	Facebook	65_	65+	BE	Belgium	21	1	107985	46458	735	53
