advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	w019	Week 19	DE	Germany	3170	1	10100943	2510333	104610	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w019	Week 19	DE	Germany	190	1	1110805	379585	7335	1042
SPD	SPD	47930567748	Facebook	w019	Week 19	DE	Germany	64	1	859937	212999	7887	490
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	w019	Week 19	DE	Germany	143	1	855069	290833	10570	250
Greenpeace Deutschland		22541752487	Facebook	w019	Week 19	DE	Germany	213	1	837641	242241	8616	378
FDP	FDP	21289227249	Facebook	w019	Week 19	DE	Germany	49	1	533367	125590	2750	40
Campact e.V.		82734241364	Facebook	w019	Week 19	DE	Germany	14	1	479269	219792	1657	531
Facebook	Facebook	197589525931	Facebook	w019	Week 19	DE	Germany	2	1	468965	234482	2344	468
DIE LINKE	DIE LINKE	47694585682	Facebook	w019	Week 19	DE	Germany	57	1	460877	154910	3126	163
Grüner Fisher Investments		138832469593845	Facebook	w019	Week 19	DE	Germany	44	1	175956	34000	5956	400
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	w019	Week 19	DE	Germany	6	1	165994	36000	594	0
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	w019	Week 19	DE	Germany	10	1	158395	32799	455	0
Kialo		729627343834501	Facebook	w019	Week 19	DE	Germany	9	1	129991	50000	891	0
Hannes Jaenicke	David Michel Löwe 	731404243600603	Facebook	w019	Week 19	DE	Germany	3	1	119998	59999	598	120
DIE LINKE. NRW		150480805043795	Facebook	w019	Week 19	DE	Germany	4	1	104995	22499	514	66
DIE LINKE. Berlin	DiG Berlin	156304484388194	Facebook	w019	Week 19	DE	Germany	4	1	104254	50050	271	48
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	w019	Week 19	DE	Germany	29	1	98282	28185	1409	0
Katarina Barley	SPD	1522202731410785	Facebook	w019	Week 19	DE	Germany	36	1	87964	13000	3564	0
GRUNDIG		1508163162762486	Facebook	w019	Week 19	DE	Germany	14	1	78897	36483	164	34
Klang der Solidarität		385076005313967	Facebook	w019	Week 19	DE	Germany	30	1	77888	33329	139	18
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	w019	Week 19	DE	Germany	6	1	75383	34692	346	125
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	w019	Week 19	DE	Germany	8	1	73830	14766	288	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	w019	Week 19	DE	Germany	22	1	72952	28838	1148	28
GEW Baden-Württemberg	GEW Baden-Württemberg	168179163200769	Facebook	w019	Week 19	DE	Germany	4	1	62673	27765	150	25
Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	w019	Week 19	DE	Germany	6	1	58330	11666	688	95
