gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	578	1	83692	27146	666	81
u	unknown	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	67085	26236	346	109
u	unknown	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	157	1	55808	18237	439	86
u	unknown	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	238	1	48377	17037	306	53
u	unknown	AT	Austria	Harald Vilimsky		547597092025909	Facebook	171	1	48098	20714	455	109
u	unknown	AT	Austria	European Parliament		178362315106	Facebook	127	1	44508	18846	455	133
u	unknown	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	510	1	38110	10455	557	10
u	unknown	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	93	1	27264	8660	203	36
u	unknown	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	755	1	21042	4774	411	14
u	unknown	AT	Austria	European Greens	European Greens	141366725876424	Facebook	18	1	18881	7936	141	31
u	unknown	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	61	1	15754	6871	87	26
u	unknown	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	12541	5270	151	40
u	unknown	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	168	1	11928	1957	523	7
u	unknown	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	11258	4603	50	17
u	unknown	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	15	1	11114	5006	77	15
u	unknown	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	139	1	10581	2598	140	10
u	unknown	AT	Austria	Kialo		729627343834501	Facebook	351	1	10432	3700	71	17
u	unknown	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	127	1	10038	2501	160	5
u	unknown	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	16	1	8644	3305	13	1
u	unknown	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	6207	1646	18	1
u	unknown	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	36	1	6151	1914	28	4
u	unknown	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	15	1	5666	2456	43	10
u	unknown	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	14	1	5594	1452	48	11
u	unknown	AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	16	1	5286	1144	55	9
u	unknown	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	67	1	5173	1327	36	0
