gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	DE	Germany	32005	4154	172765194	53444139	1933332	157663
m	male	DE	Germany	30983	4073	224932418	71590884	2530902	238404
u	unknown	DE	Germany	20461	3714	1620283	522506	18022	1910
