advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	65_	65+	CZ	Czechia	492	1	1028004	233673	5821	1409
HLAS	První prezidentská	320144481956623	Facebook	65_	65+	CZ	Czechia	122	1	295417	75867	449	141
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	65_	65+	CZ	Czechia	45	1	192057	66544	522	148
Tomáš Zdechovský		275042429350706	Facebook	65_	65+	CZ	Czechia	25	1	149370	66398	751	200
Evropa společně		535611970260854	Facebook	65_	65+	CZ	Czechia	35	1	115292	29273	484	53
Pavel Poc	Poc Pavel	202974613060409	Facebook	65_	65+	CZ	Czechia	15	1	109563	42772	250	86
European Parliament		178362315106	Facebook	65_	65+	CZ	Czechia	46	1	101574	41682	582	59
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	65_	65+	CZ	Czechia	41	1	97642	21269	287	65
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	65_	65+	CZ	Czechia	25	1	82919	21311	430	104
KDU-ČSL		251656685576	Facebook	65_	65+	CZ	Czechia	10	1	76770	24954	236	47
Česká pirátská strana		109323929038	Facebook	65_	65+	CZ	Czechia	16	1	74727	26640	198	39
Roman Kriz	Kriz Roman	382745889213194	Facebook	65_	65+	CZ	Czechia	83	1	68247	13158	225	46
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	65_	65+	CZ	Czechia	20	1	60656	17802	132	31
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	65_	65+	CZ	Czechia	17	1	59093	16493	254	62
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	65_	65+	CZ	Czechia	13	1	55961	16394	430	112
Martin Hrubčík		253207085584079	Facebook	65_	65+	CZ	Czechia	4	1	45834	9167	110	27
Svobodní		43855944703	Facebook	65_	65+	CZ	Czechia	2	1	43610	21805	359	84
Tomio Okamura - SPD		179497582061065	Facebook	65_	65+	CZ	Czechia	25	1	40654	15619	174	73
