advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m	male	BG	Bulgaria	52	1	2454605	1111148	4742	1126
Демократична България	Демократична България	995342840629890	Facebook	m	male	BG	Bulgaria	38	1	2188394	822752	3844	514
Kialo		729627343834501	Facebook	m	male	BG	Bulgaria	256	1	1965803	763218	11092	2659
European Greens		141366725876424	Facebook	m	male	BG	Bulgaria	34	1	1524163	692676	3104	980
Приоритети	БЗНС	1163987410423594	Facebook	m	male	BG	Bulgaria	78	1	1001942	310330	3389	65
Крум Дончев/Krum Donchev		155516354469476	Facebook	m	male	BG	Bulgaria	8	1	624492	298585	505	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	BG	Bulgaria	55	1	615664	249586	1862	374
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	m	male	BG	Bulgaria	46	1	608513	184156	3096	189
Valeri Simeonov		1967166133516609	Facebook	m	male	BG	Bulgaria	24	1	565255	142532	1704	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	BG	Bulgaria	27	1	541807	188027	1326	174
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	BG	Bulgaria	54	1	517259	237601	1092	293
Движение ВОЛЯ		289082018098560	Facebook	m	male	BG	Bulgaria	1	1	428256	214128	213	42
Volen Siderov		48268614826	Facebook	m	male	BG	Bulgaria	22	1	422750	92411	1287	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	m	male	BG	Bulgaria	28	1	418879	94936	1379	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	m	male	BG	Bulgaria	10	1	402610	139177	768	176
Път на младите	Път на младите	2051476654950711	Facebook	m	male	BG	Bulgaria	18	1	341750	129933	1131	139
България на Труда и Разума - БТР		709384432421964	Facebook	m	male	BG	Bulgaria	8	1	300252	92088	578	47
ПП ГЕРБ - София		336639303182606	Facebook	m	male	BG	Bulgaria	1	1	267003	106801	237	47
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	m	male	BG	Bulgaria	19	1	254346	65815	971	0
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	m	male	BG	Bulgaria	12	1	242529	51072	795	0
European Commission		107898832590939	Facebook	m	male	BG	Bulgaria	3	1	240826	120413	675	169
informo.bg	informo.bg	262524054082832	Facebook	m	male	BG	Bulgaria	8	1	219240	99731	516	60
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	m	male	BG	Bulgaria	29	1	210069	45183	1230	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	m	male	BG	Bulgaria	16	1	191520	43344	863	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	m	male	BG	Bulgaria	9	1	150893	46216	442	0
