advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	92	1	169326	41508	768	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	37	1	56190	11484	212	3
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	26	1	8111	2016	113	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	29	1	6351	1299	103	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	33	1	6165	1039	198	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	29	1	5185	2385	13	1
Erki Savisaar		326940990843491	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	2	1	5019	1010	99	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	34	1	4018	1386	14	1
Isamaa erakond	Isamaa erakond	321163977576	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	10	1	3230	1354	9	2
European Parliament		178362315106	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	22	1	2834	1161	27	6
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	3	1	2817	1321	3	1
Keskerakond	Keskerakond	161252453921396	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	12	1	1211	365	4	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	13	1	646	241	4	0
Triin Saag	Saag Triin	2012394932389774	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	24	1	631	191	7	0
Veriff		959442754113350	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	3	1	540	241	1	0
European Greens		141366725876424	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	28	1	404	171	1	0
Reformierakond	Reformierakond	80124492882	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	3	1	314	62	0	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	3	1	312	121	1	0
Rimi Eesti		217485440760	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	1	1	284	142	1	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	6	1	231	52	4	0
Ablo		299078570887332	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	8	1	217	42	2	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	2	1	185	37	0	0
Keskkonnaministeerium		274848805895621	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	1	1	161	32	0	0
ResPublica	Isamaa erakond	124913684200476	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	1	1	155	31	0	0
Civil Liberties Union for Europe		1424938757739868	Facebook	laane_viru_county	Lääne-Viru County	EE	Estonia	1	1	150	30	0	0
