advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	d131	2019-05-11	SK	Slovakia	72	1	514150	168380	4297	519
Sme rodina	Sme rodina	600235073447674	Facebook	d131	2019-05-11	SK	Slovakia	1	1	499999	249999	499	249
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	d131	2019-05-11	SK	Slovakia	10	1	417662	203333	2179	741
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	d131	2019-05-11	SK	Slovakia	9	1	359329	171666	2012	683
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	d131	2019-05-11	SK	Slovakia	11	1	305116	112928	2989	604
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	d131	2019-05-11	SK	Slovakia	203	1	275047	75782	2012	114
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	d131	2019-05-11	SK	Slovakia	9	1	242204	103571	696	210
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	d131	2019-05-11	SK	Slovakia	65	1	165118	57100	842	47
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	d131	2019-05-11	SK	Slovakia	20	1	163146	54558	859	117
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	d131	2019-05-11	SK	Slovakia	11	1	160711	63571	979	278
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	d131	2019-05-11	SK	Slovakia	74	1	143542	49835	1094	214
Ivan ŠTEFANEC		324560137683033	Facebook	d131	2019-05-11	SK	Slovakia	2	1	143169	71491	720	142
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	d131	2019-05-11	SK	Slovakia	8	1	127641	54357	349	105
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	d131	2019-05-11	SK	Slovakia	12	1	126989	46380	929	276
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	d131	2019-05-11	SK	Slovakia	36	1	120020	31756	631	48
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	d131	2019-05-11	SK	Slovakia	958	1	119409	19045	4942	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	d131	2019-05-11	SK	Slovakia	12	1	112184	39465	420	51
KDH	KDH	163449818290	Facebook	d131	2019-05-11	SK	Slovakia	7	1	95804	26661	531	91
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	d131	2019-05-11	SK	Slovakia	34	1	84358	24750	465	44
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	d131	2019-05-11	SK	Slovakia	14	1	82601	25447	528	50
Miroslav Žiak		396331590493376	Facebook	d131	2019-05-11	SK	Slovakia	14	1	75203	15236	320	2
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	d131	2019-05-11	SK	Slovakia	8	1	74638	25221	300	44
Martin Šmilňák	KDH	279200712281963	Facebook	d131	2019-05-11	SK	Slovakia	10	1	74562	15412	277	29
SMER - SD	SMER - SD	102146246492040	Facebook	d131	2019-05-11	SK	Slovakia	3	1	61666	29333	192	36
Lucia Rennerová - kandidátka na europoslankyňu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	385980928867138	Facebook	d131	2019-05-11	SK	Slovakia	6	1	55565	12113	136	0
