advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	1k_5k	1k - 5k	2086	1	10427914	2086000	206514	0
SPD	SPD	47930567748	Facebook	1k_5k	1k - 5k	1688	1	8438312	1688000	167512	100
Britain's Future	Britain's Future	1625300137516491	Facebook	1k_5k	1k - 5k	1684	1	8418316	1684000	208196	3818
COALICION CANARIA		AR489541609348661248	Google	1k_5k	1k - 5k	4654	1	8132516	0	40662	0
Partido Popular	Partido Popular	72249031214	Facebook	1k_5k	1k - 5k	1267	1	6333733	1267000	125433	0
CDU	CDU	78502295414	Facebook	1k_5k	1k - 5k	1240	1	6198760	1240000	123560	200
People's Vote UK	People's Vote	748608695327755	Facebook	1k_5k	1k - 5k	1154	1	5768846	1154000	145164	3240
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1k_5k	1k - 5k	1897	1	3314865	0	16574	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1k_5k	1k - 5k	646	1	3229354	646000	74932	231
ČSSD	ČSSD	111041662264882	Facebook	1k_5k	1k - 5k	608	1	3039392	608000	13733	3606
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1k_5k	1k - 5k	593	1	2964407	593000	67935	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1k_5k	1k - 5k	517	1	2584483	517000	51583	100
mmb media agentur d.o.o.		AR524572049809604608	Google	1k_5k	1k - 5k	1379	1	2409699	0	12048	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	397	1	1984603	397000	39303	0
FDP	FDP	21289227249	Facebook	1k_5k	1k - 5k	392	1	1959608	392000	38808	0
Conservatives	The Conservative Party	8807334278	Facebook	1k_5k	1k - 5k	377	1	1884623	377000	47818	1157
Médecins du Monde France		265420476920	Facebook	1k_5k	1k - 5k	308	1	1539692	308000	30481	0
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	291	1	1454709	291000	28809	0
HLAS		AR312619193323225088	Google	1k_5k	1k - 5k	790	1	1380465	0	6902	0
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1k_5k	1k - 5k	256	1	1279744	256000	25344	0
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	1k_5k	1k - 5k	696	1	1216207	0	6081	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1k_5k	1k - 5k	239	1	1194761	239000	23661	0
Best For Britain	Best for Britain	1863944713844924	Facebook	1k_5k	1k - 5k	227	1	1134773	227000	26468	115
Katarina Barley	SPD	1522202731410785	Facebook	1k_5k	1k - 5k	215	1	1074785	215000	21285	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	1k_5k	1k - 5k	208	1	1039792	208000	20592	0
