day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	SI	Slovenia	65	27	532492	199274	2987	491
d145	2019-05-25	SI	Slovenia	92	35	652013	244038	3207	447
d144	2019-05-24	SI	Slovenia	330	66	2533101	833361	14702	1765
d143	2019-05-23	SI	Slovenia	382	66	2639684	908933	15939	1940
d142	2019-05-22	SI	Slovenia	370	62	2368152	798088	11959	1121
d141	2019-05-21	SI	Slovenia	326	59	2233188	774527	10928	1263
d140	2019-05-20	SI	Slovenia	244	49	1610990	546868	7385	861
d139	2019-05-19	SI	Slovenia	150	35	809068	248668	3203	183
d138	2019-05-18	SI	Slovenia	86	22	365831	100285	1629	65
d137	2019-05-17	SI	Slovenia	30	6	114923	25941	418	0
