advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	rw3	Last 3 weeks	AT	Austria	699	1	14180080	4718234	106746	14371
Harald Vilimsky		547597092025909	Facebook	rw3	Last 3 weeks	AT	Austria	83	1	7208149	3174486	56090	14563
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	AT	Austria	15	1	7000832	3150418	66488	22300
Andreas Schieder	SPÖ	290881691011354	Facebook	rw3	Last 3 weeks	AT	Austria	122	1	6783992	2153425	58764	11103
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rw3	Last 3 weeks	AT	Austria	1291	1	6508069	1421500	136021	3861
Claudia Gamon	NEOS	447992848717452	Facebook	rw3	Last 3 weeks	AT	Austria	199	1	6411799	2235999	44400	8100
kontrast.at	kontrast.at	1079650008770485	Facebook	rw3	Last 3 weeks	AT	Austria	74	1	6246591	2574899	33831	12174
HC Strache	FPÖ	74865038590	Facebook	rw3	Last 3 weeks	AT	Austria	60	1	4565605	1894188	29774	7519
Die Grünen	Die Grünen	21759893033	Facebook	rw3	Last 3 weeks	AT	Austria	82	1	4313538	1400981	32519	5894
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rw3	Last 3 weeks	AT	Austria	609	1	3644747	961703	50322	757
Europäisches Parlament Österreich		124468054313069	Facebook	rw3	Last 3 weeks	AT	Austria	35	1	3335095	1379066	11378	4106
Stadt Wien	Stadt Wien	110971788921077	Facebook	rw3	Last 3 weeks	AT	Austria	50	1	3283950	1144000	16650	2700
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rw3	Last 3 weeks	AT	Austria	253	1	2087250	507332	27864	2169
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	rw3	Last 3 weeks	AT	Austria	34	1	1614966	424999	4666	339
Othmar Karas	Volkspartei	395638503864459	Facebook	rw3	Last 3 weeks	AT	Austria	419	1	1383581	272999	46681	1299
FPÖ	FPÖ	169051073236170	Facebook	rw3	Last 3 weeks	AT	Austria	10	1	1010989	421999	8289	1599
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	rw3	Last 3 weeks	AT	Austria	27	1	939414	318787	6980	1411
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	rw3	Last 3 weeks	AT	Austria	11	1	884882	388077	5253	1753
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	rw3	Last 3 weeks	AT	Austria	63	1	848776	217811	4719	0
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	rw3	Last 3 weeks	AT	Austria	19	1	819981	342000	3581	700
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	rw3	Last 3 weeks	AT	Austria	16	1	809984	327000	11183	2999
1Europa	Peter Glawischnig	320389701908367	Facebook	rw3	Last 3 weeks	AT	Austria	21	1	666979	178000	4479	600
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	rw3	Last 3 weeks	AT	Austria	149	1	646853	158666	16087	399
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	rw3	Last 3 weeks	AT	Austria	92	1	611810	179771	10437	390
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	rw3	Last 3 weeks	AT	Austria	194	1	551805	107999	20005	199
