age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
25_34	25-34	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	343	1	2838354	905991	21361	5492
25_34	25-34	DK	Denmark	European Parliament		178362315106	Facebook	67	1	1368289	561144	13202	2780
25_34	25-34	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	347	1	653133	160322	4979	1174
25_34	25-34	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	127	1	631236	186855	6172	1702
25_34	25-34	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	66	1	518774	214813	5552	1444
25_34	25-34	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	475857	176163	6988	1675
25_34	25-34	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	101	1	412446	140982	4661	1367
25_34	25-34	DK	Denmark	Red Barnet		67571270393	Facebook	74	1	389899	136372	6501	1616
25_34	25-34	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	306402	126666	3686	820
25_34	25-34	DK	Denmark	Kialo		729627343834501	Facebook	347	1	284880	110412	2209	600
25_34	25-34	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	267703	67105	2231	545
25_34	25-34	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	12	1	265742	110780	2824	816
25_34	25-34	DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	265469	132735	1777	888
25_34	25-34	DK	Denmark	SF	SF	74796954245	Facebook	44	1	262343	73746	2486	684
25_34	25-34	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	109	1	258949	60455	985	173
25_34	25-34	DK	Denmark	Sex og Samfund		250994288337708	Facebook	4	1	257253	116748	5829	1165
25_34	25-34	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	76	1	230067	71277	1811	379
25_34	25-34	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	52	1	216097	73255	1879	476
25_34	25-34	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	202528	59666	1284	369
25_34	25-34	DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	36	1	200305	44939	1173	246
25_34	25-34	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	42	1	189567	68356	1331	359
25_34	25-34	DK	Denmark	Zetland	Zetland	341299649231023	Facebook	23	1	184727	64541	584	230
25_34	25-34	DK	Denmark	Danske Medier	Danske Medier	300107073389986	Facebook	25	1	177007	53330	881	233
25_34	25-34	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	21	1	175474	60764	2585	695
25_34	25-34	DK	Denmark	Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	16	1	168533	53614	1196	277
