spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DE	Germany	37255	4159	214264044	49969126	3265343	295
50_100	50 - 100	DE	Germany	37495	4085	4306508	1491427	28979	3479
100_1k	100 - 1k	DE	Germany	3978	970	190702392	70526536	1299638	322447
1k_5k	1k - 5k	DE	Germany	270	110	47009135	21183588	520140	105377
5k_10k	5k - 10k	DE	Germany	21	16	5366434	2631279	60644	29604
10k_50k	10k - 50k	DE	Germany	1	1	74594	37297	3319	663
