country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	13_17	13-17	591	210	1110242	406203	5675	311
IE	Ireland	18_24	18-24	4043	1047	17327664	6821099	100865	15452
IE	Ireland	25_34	25-34	4611	1148	13328304	4966190	90828	13817
IE	Ireland	35_44	35-44	4568	1139	10417627	3870665	74297	11245
IE	Ireland	45_54	45-54	4334	1093	6696437	2405398	48816	7032
IE	Ireland	55_64	55-64	3627	1008	3475162	1200885	25890	3489
IE	Ireland	65_	65+	3098	898	2519774	861916	18438	2599
