day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	LT	Lithuania	290	52	1081529	397487	4509	256
d134	2019-05-14	LT	Lithuania	310	54	1124181	406777	5180	262
d133	2019-05-13	LT	Lithuania	296	54	925158	349434	3856	217
d132	2019-05-12	LT	Lithuania	257	55	725376	278323	2726	212
d131	2019-05-11	LT	Lithuania	291	58	850814	330074	3234	274
d130	2019-05-10	LT	Lithuania	396	63	2233452	810563	7128	653
d129	2019-05-09	LT	Lithuania	383	65	2185011	786788	6729	618
d128	2019-05-08	LT	Lithuania	363	62	1952413	703516	5854	552
d127	2019-05-07	LT	Lithuania	285	60	2149757	806822	5289	948
d126	2019-05-06	LT	Lithuania	288	55	2033874	773464	6232	842
d125	2019-05-05	LT	Lithuania	213	60	1180420	475925	3483	761
d124	2019-05-04	LT	Lithuania	220	59	1272424	490393	5852	827
d123	2019-05-03	LT	Lithuania	231	70	1478034	547360	5168	753
d122	2019-05-02	LT	Lithuania	239	74	1974350	728089	5951	760
d121	2019-05-01	LT	Lithuania	218	67	1399580	495531	5323	730
d120	2019-04-30	LT	Lithuania	248	73	1451916	474682	5077	655
d119	2019-04-29	LT	Lithuania	238	65	2022857	945805	9826	1932
d118	2019-04-28	LT	Lithuania	218	62	860679	389841	4000	774
d117	2019-04-27	LT	Lithuania	218	65	863801	392285	4085	772
d116	2019-04-26	LT	Lithuania	255	70	465980	196764	1078	190
d115	2019-04-25	LT	Lithuania	231	73	424348	172718	1056	114
d114	2019-04-24	LT	Lithuania	215	70	378363	152813	660	86
d113	2019-04-23	LT	Lithuania	241	70	328408	128153	791	127
d112	2019-04-22	LT	Lithuania	210	73	254259	103619	416	65
d111	2019-04-21	LT	Lithuania	234	74	298577	122635	594	91
d110	2019-04-20	LT	Lithuania	230	78	319936	125010	667	88
d109	2019-04-19	LT	Lithuania	242	80	341513	135175	684	103
d108	2019-04-18	LT	Lithuania	227	79	260342	112475	441	79
d107	2019-04-17	LT	Lithuania	200	82	62992	23587	271	38
d106	2019-04-16	LT	Lithuania	228	85	100587	42444	427	71
d105	2019-04-15	LT	Lithuania	282	96	162157	58782	544	56
d104	2019-04-14	LT	Lithuania	279	98	133013	52791	507	57
d103	2019-04-13	LT	Lithuania	291	107	131026	50067	502	55
d102	2019-04-12	LT	Lithuania	352	116	171840	60047	780	92
d101	2019-04-11	LT	Lithuania	329	124	246654	84536	1116	117
d100	2019-04-10	LT	Lithuania	302	123	210024	71393	920	76
d099	2019-04-09	LT	Lithuania	323	133	233350	64694	1437	115
d098	2019-04-08	LT	Lithuania	307	129	213386	62987	1065	70
d097	2019-04-07	LT	Lithuania	290	118	120346	42093	720	37
d096	2019-04-06	LT	Lithuania	292	125	130425	43180	697	36
d095	2019-04-05	LT	Lithuania	303	127	148221	52048	669	44
d094	2019-04-04	LT	Lithuania	274	121	201340	75205	1034	119
d093	2019-04-03	LT	Lithuania	243	111	212450	74740	925	89
d092	2019-04-02	LT	Lithuania	213	101	297449	106093	2039	332
d091	2019-04-01	LT	Lithuania	201	99	102676	31435	383	16
d090	2019-03-31	LT	Lithuania	219	107	131656	41186	519	25
d089	2019-03-30	LT	Lithuania	210	106	121011	36644	495	21
d088	2019-03-29	LT	Lithuania	231	114	402127	143130	1280	248
d087	2019-03-28	LT	Lithuania	222	104	435824	174468	1553	454
d086	2019-03-27	LT	Lithuania	196	97	372846	138728	1189	286
d085	2019-03-26	LT	Lithuania	194	92	315445	123329	1039	246
d084	2019-03-25	LT	Lithuania	182	97	320803	123878	1064	246
d083	2019-03-24	LT	Lithuania	180	96	347422	129506	1225	269
d082	2019-03-23	LT	Lithuania	201	108	459644	184618	1756	342
d081	2019-03-22	LT	Lithuania	220	118	492764	192538	2045	339
d080	2019-03-21	LT	Lithuania	195	101	682177	276059	3041	349
d079	2019-03-20	LT	Lithuania	187	89	482886	159836	1818	185
d078	2019-03-19	LT	Lithuania	166	80	181651	62727	816	75
d077	2019-03-18	LT	Lithuania	168	68	131282	41049	705	31
d076	2019-03-17	LT	Lithuania	129	55	63283	25350	263	30
d075	2019-03-16	LT	Lithuania	127	57	69525	26532	410	30
d074	2019-03-15	LT	Lithuania	135	62	95645	37792	565	30
d073	2019-03-14	LT	Lithuania	103	58	137778	59681	778	173
d072	2019-03-13	LT	Lithuania	101	54	58089	20332	471	10
d071	2019-03-12	LT	Lithuania	96	51	55049	19690	500	27
d070	2019-03-11	LT	Lithuania	109	58	174234	61726	809	44
d069	2019-03-10	LT	Lithuania	97	50	132075	43023	563	18
d068	2019-03-09	LT	Lithuania	101	51	95281	41811	501	38
d067	2019-03-08	LT	Lithuania	100	55	126117	57309	641	54
d066	2019-03-07	LT	Lithuania	79	39	105305	50842	435	55
d065	2019-03-06	LT	Lithuania	81	33	6537	1658	110	1
d064	2019-03-05	LT	Lithuania	114	33	12439	3316	150	0
d063	2019-03-04	LT	Lithuania	62	32	4428	1368	67	1
d062	2019-03-03	LT	Lithuania	54	29	2055	853	8	1
d061	2019-03-02	LT	Lithuania	55	29	3472	950	8	0
d060	2019-03-01	LT	Lithuania	64	33	49289	14287	180	0
d059	2019-02-28	LT	Lithuania	62	28	58365	15970	198	1
d058	2019-02-27	LT	Lithuania	65	28	35505	11796	130	2
d057	2019-02-26	LT	Lithuania	58	28	33410	11043	98	2
d056	2019-02-25	LT	Lithuania	56	28	33499	11067	105	3
d055	2019-02-24	LT	Lithuania	49	25	27523	8828	78	0
d054	2019-02-23	LT	Lithuania	50	26	18913	7110	79	1
d053	2019-02-22	LT	Lithuania	56	31	34940	15110	155	16
d052	2019-02-21	LT	Lithuania	54	28	29808	12260	118	11
d051	2019-02-20	LT	Lithuania	53	27	24364	9876	98	8
d050	2019-02-19	LT	Lithuania	54	30	19454	6804	80	6
d049	2019-02-18	LT	Lithuania	53	30	49545	21221	206	23
d048	2019-02-17	LT	Lithuania	47	27	11506	3723	59	1
d047	2019-02-16	LT	Lithuania	52	27	12018	3720	110	1
d046	2019-02-15	LT	Lithuania	42	20	10933	2451	124	0
d045	2019-02-14	LT	Lithuania	41	19	13518	3002	182	1
d044	2019-02-13	LT	Lithuania	40	20	16255	3243	135	0
d043	2019-02-12	LT	Lithuania	41	22	15243	3384	40	3
d042	2019-02-11	LT	Lithuania	39	21	13409	2810	29	1
d041	2019-02-10	LT	Lithuania	34	19	13073	2711	26	0
d040	2019-02-09	LT	Lithuania	36	21	53026	22652	225	40
d039	2019-02-08	LT	Lithuania	35	21	13214	2738	26	0
d038	2019-02-07	LT	Lithuania	36	20	16243	5585	137	24
d037	2019-02-06	LT	Lithuania	36	21	12095	3439	26	2
d036	2019-02-05	LT	Lithuania	28	16	2168	497	5	0
d035	2019-02-04	LT	Lithuania	24	13	581	166	1	0
d034	2019-02-03	LT	Lithuania	25	14	17248	3500	34	0
