advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FDP	FDP	21289227249	Facebook	d132	2019-05-12	DE	Germany	1236	1	1909552	602748	19920	971
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d132	2019-05-12	DE	Germany	235	1	1342165	451566	9083	1885
DIE LINKE	DIE LINKE	47694585682	Facebook	d132	2019-05-12	DE	Germany	171	1	783428	265597	3549	398
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	d132	2019-05-12	DE	Germany	187	1	624663	207403	4998	494
Kialo		729627343834501	Facebook	d132	2019-05-12	DE	Germany	7	1	499992	189999	3593	999
Campact e.V.	Campact e.V.	82734241364	Facebook	d132	2019-05-12	DE	Germany	23	1	469068	211373	2561	628
Greenpeace Deutschland		22541752487	Facebook	d132	2019-05-12	DE	Germany	184	1	459698	157095	3087	544
European Greens		141366725876424	Facebook	d132	2019-05-12	DE	Germany	7	1	273910	131524	2268	839
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	d132	2019-05-12	DE	Germany	18	1	216165	85853	633	107
AfD	AfD	540404695989874	Facebook	d132	2019-05-12	DE	Germany	11	1	148569	61428	898	262
ZDF	ZDF	154149027994068	Facebook	d132	2019-05-12	DE	Germany	2	1	119999	50000	299	120
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	d132	2019-05-12	DE	Germany	2	1	118181	49090	1090	245
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	d132	2019-05-12	DE	Germany	20	1	109330	36208	550	104
SPD	SPD	47930567748	Facebook	d132	2019-05-12	DE	Germany	19	1	101494	30609	884	165
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	d132	2019-05-12	DE	Germany	35	1	92108	21865	318	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	d132	2019-05-12	DE	Germany	6	1	87140	18928	345	33
Piratenpartei	Piratenpartei	149871337782	Facebook	d132	2019-05-12	DE	Germany	7	1	85084	28531	861	167
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	d132	2019-05-12	DE	Germany	19	1	68541	17570	295	10
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	d132	2019-05-12	DE	Germany	2	1	59998	14999	197	0
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	d132	2019-05-12	DE	Germany	4	1	57499	19000	574	190
DIE LINKE. NRW	DIE LINKE. NRW	150480805043795	Facebook	d132	2019-05-12	DE	Germany	5	1	54164	12333	713	141
SPD Halle	SPD Halle (Saale)	219299761494261	Facebook	d132	2019-05-12	DE	Germany	13	1	52864	13749	226	0
Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	d132	2019-05-12	DE	Germany	5	1	52498	11250	623	125
DIE LINKE. Berlin	DiG Berlin	156304484388194	Facebook	d132	2019-05-12	DE	Germany	4	1	50783	20838	72	12
SPD Magdeburg	SPD Magdeburg	130938260290333	Facebook	d132	2019-05-12	DE	Germany	20	1	49452	12911	609	100
