advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RMDSZ	RMDSZ	102601499822802	Facebook	harghita_county_RO	Harghita County, Romania	236	1	2093966	615096	2999	568
Csíkország	Csíkország	2229168487164126	Facebook	harghita_county_RO	Harghita County, Romania	23	1	681772	168079	621	40
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	harghita_county_RO	Harghita County, Romania	172	1	585071	267868	976	211
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	harghita_county_RO	Harghita County, Romania	88	1	566568	253120	1253	316
Winkler Gyula		1560147330888040	Facebook	harghita_county_RO	Harghita County, Romania	23	1	502041	214689	655	177
Kelemen Hunor	RMDSZ	175293925828191	Facebook	harghita_county_RO	Harghita County, Romania	43	1	409388	95924	610	92
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	harghita_county_RO	Harghita County, Romania	33	1	329451	77786	445	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	harghita_county_RO	Harghita County, Romania	124	1	308321	133997	388	103
România în primul rând	Future Innovation	770704223323599	Facebook	harghita_county_RO	Harghita County, Romania	38	1	259015	114847	150	47
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	harghita_county_RO	Harghita County, Romania	18	1	215502	45101	136	3
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	harghita_county_RO	Harghita County, Romania	37	1	177191	82107	248	63
Romania #nuepsd	Future Innovation	293215748279337	Facebook	harghita_county_RO	Harghita County, Romania	13	1	176307	81758	89	30
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	harghita_county_RO	Harghita County, Romania	27	1	149206	35658	234	16
Politice.net	politice.net	2546711162025064	Facebook	harghita_county_RO	Harghita County, Romania	11	1	140810	68969	135	28
European Parliament		178362315106	Facebook	harghita_county_RO	Harghita County, Romania	90	1	114896	53414	493	96
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	harghita_county_RO	Harghita County, Romania	79	1	108305	46536	308	70
European Commission		107898832590939	Facebook	harghita_county_RO	Harghita County, Romania	11	1	98572	49027	229	64
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	harghita_county_RO	Harghita County, Romania	13	1	97833	44258	95	19
Antal Lóránt	Div ads	490181697757865	Facebook	harghita_county_RO	Harghita County, Romania	5	1	67340	18805	145	19
Litere.net	litere.net	1504323906337545	Facebook	harghita_county_RO	Harghita County, Romania	12	1	65098	30823	38	10
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	harghita_county_RO	Harghita County, Romania	33	1	54173	22383	70	15
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	harghita_county_RO	Harghita County, Romania	48	1	47183	21651	98	26
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	harghita_county_RO	Harghita County, Romania	3	1	39119	16686	17	7
Video News		329122497569429	Facebook	harghita_county_RO	Harghita County, Romania	5	1	37612	15397	32	10
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	harghita_county_RO	Harghita County, Romania	15	1	37116	15237	22	3
