advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	1727	1	577514	134803	2748	614
European Parliament		178362315106	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	96	1	309541	140820	1434	480
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	109	1	129901	52971	592	155
Pavel Poc	Poc Pavel	202974613060409	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	21	1	124707	40678	357	87
European Commission		107898832590939	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	13	1	95215	43262	359	87
Andrej Babiš	ANO	214827221987263	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	24	1	90733	37963	374	95
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	95	1	88818	31766	318	12
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	61	1	83202	31809	257	65
Evropa společně	Evropa společně	535611970260854	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	46	1	78974	30202	185	41
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	44	1	56476	17923	124	29
Gambrinus		146991996743	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	3	1	53276	24080	394	78
KDU-ČSL	KDU-ČSL	251656685576	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	87	1	49120	18178	140	42
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	15	1	37840	16028	133	45
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	42	1	37697	10791	166	37
Roman Kriz	Kriz Roman	382745889213194	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	150	1	37367	8323	141	30
Tomáš Zdechovský		275042429350706	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	24	1	36166	15730	187	47
Daniel Herman	Vasek Jiri	378072105614553	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	23	1	33299	12238	51	15
HLAS	První prezidentská	320144481956623	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	86	1	30062	7977	62	19
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	37	1	29788	10183	148	34
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	42	1	28602	7836	22	5
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	24	1	28374	6739	104	30
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	14	1	24309	8735	50	18
European Greens		141366725876424	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	28	1	23705	9814	185	35
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	50	1	19077	5334	41	10
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	13	1	18441	5978	40	13
