advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	26	1	1555680	598941	6622	1488
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	40	1	1238702	295596	3654	554
Gazeta Wyborcza		63563473556	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	392	1	990808	363932	1693	273
European Parliament		178362315106	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	76	1	927385	409448	1993	527
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	92	1	912393	351761	2926	752
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	23	1	614163	272398	1039	261
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	26	1	576007	123791	1621	325
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	18	1	509326	147109	1145	303
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	138	1	378857	152834	2381	473
Polska Fundacja im. Roberta Schumana	Polska Fundacja im. Roberta Schumana	150617698324166	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	11	1	274343	132551	485	74
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	58	1	267955	101602	673	146
Greenpeace Polska		32104614789	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	62	1	259980	105791	572	134
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	16	1	259857	127670	311	63
Kialo		729627343834501	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	355	1	252380	103104	1606	377
European Greens		141366725876424	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	31	1	252368	117793	958	234
03 PRUŚ Sylwester Zbigniew	Medium: agencja reklamowa	664122587050787	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	8	1	224472	47896	648	116
Amnesty International Polska		57544755889	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	64	1	223486	79376	786	237
Jarosław Sellin - oficjalna strona	Cityboard Media Sp. z o.o.	251126394921117	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	11	1	120989	23000	439	46
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	17	1	119623	51345	183	27
PolEXIT		2001582129931761	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	15	1	114918	46863	236	50
European Commission		107898832590939	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	10	1	106439	51242	453	87
Akcja Demokracja		277892342334350	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	58	1	91567	23913	191	21
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	34	1	88135	22697	291	56
Wydawnictwo AGORA		336438736394843	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	12	1	83133	39034	25	1
ADAR		175390195814995	Facebook	pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	1	1	82492	41246	191	95
