impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	PT	Portugal	906	336	195347	0	18083	0
1k_5k	1k - 5k	PT	Portugal	1039	440	1085584	217160	20947	1
5k_10k	5k - 10k	PT	Portugal	532	291	999474	499786	9780	17
10k_50k	10k - 50k	PT	Portugal	1240	442	11658237	2331694	32391	2461
50k_100k	50k - 100k	PT	Portugal	363	159	6889686	3444877	23181	4410
100k_200k	100k - 200k	PT	Portugal	259	100	7302870	3651453	20143	5089
200k_500k	200k - 500k	PT	Portugal	217	86	13130278	5252121	24756	7927
500k_1m	500k - 1m	PT	Portugal	94	49	12042814	6021413	33777	8113
