advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	5k_10k	5k - 10k	PT	Portugal	7	1	65755	32880	651	0
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	5k_10k	5k - 10k	PT	Portugal	5	1	46316	23160	458	0
Estoril Conferences		113088885432588	Facebook	5k_10k	5k - 10k	PT	Portugal	4	1	38410	19207	380	0
The Bamboo Brush Society		1152885191422950	Facebook	5k_10k	5k - 10k	PT	Portugal	5	1	30541	15272	302	0
Lisbon Data Science Academy		304746836648642	Facebook	5k_10k	5k - 10k	PT	Portugal	3	1	29883	14943	295	0
Resgatar a Democracia		967893453300690	Facebook	5k_10k	5k - 10k	PT	Portugal	2	1	19998	10000	198	0
Pedro Choy		254592092068572	Facebook	5k_10k	5k - 10k	PT	Portugal	2	1	19997	9999	197	0
Give A Vote Portugal		428035657954346	Facebook	5k_10k	5k - 10k	PT	Portugal	2	1	18334	9168	181	0
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	5k_10k	5k - 10k	PT	Portugal	2	1	18177	9089	179	0
Greens/EFA in the European Parliament		150527751674751	Facebook	5k_10k	5k - 10k	PT	Portugal	7	1	17242	8622	161	0
Nacionalidade Portuguesa para Brasileiros		136023436968800	Facebook	5k_10k	5k - 10k	PT	Portugal	3	1	10564	5282	104	0
Travestis Brasileiras em Portugal. Trans-migrações e Globalização		169088303724938	Facebook	5k_10k	5k - 10k	PT	Portugal	4	1	10264	5132	101	0
Página Miguel Viegas		194651341130667	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
CDS Concelhia do Porto		190558191111	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
VenSol Energias Renovaveis lda		136397689721816	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Visões do Futuro - DECO Proteste		1660680100702552	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Cristóvão Norte		162224703842642	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Altino Bessa		160754387425025	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	88	0
Businesspoint		2061576244053901	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Aliança - VFXira e Azambuja		544071142748299	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	88	0
Penso, logo existe Tavira		150446409116376	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Alameda - Shop & Spot		1197230230316457	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Naturdouro		966724983492490	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Pérolas da "justiça" portuguesa		1465672993664292	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
CIRCUS-Create Change		288718615155061	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Movimento Pelas Nações		2605012812858169	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Clínica Parque da Cidade		137206689670338	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	98	0
Alameda Restaurante&Rooftop		238441186913232	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Novos Povoadores		348611626957	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
PS Alcochete		277343975781209	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Paulo Sande Europa 2019		1181801021944578	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Riot x Riot DJ Act		175305429194092	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9999	5000	99	0
Rumos - Formação Profissional		181464377964	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9998	4999	98	0
JSD Concelhia Castelo Branco		401060886636916	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9998	5000	99	0
Dar Futuro Ao Barreiro		123845841129709	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9998	4999	98	0
José Inácio Faria		776954362379878	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9998	4999	98	0
Plataforma Já Marchavas		226397144885270	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9929	4965	98	0
CADA		437121876473581	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9891	4946	97	0
ReAJ - Amnistia Internacional Portugal		409107122499655	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9878	4939	97	0
Cidadãos de Esposende		503170089890542	Facebook	5k_10k	5k - 10k	PT	Portugal	1	1	9866	4933	97	0
