age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	MT	Malta	1230	185	1715429	550619	9242	525
18_24	18-24	MT	Malta	3894	695	7701358	2707346	39798	3476
25_34	25-34	MT	Malta	4276	774	9803383	3483875	51624	4956
35_44	35-44	MT	Malta	4220	767	8236062	2846928	45012	3551
45_54	45-54	MT	Malta	4094	739	6380033	2145247	37219	2652
55_64	55-64	MT	Malta	3537	690	6727300	2172767	41392	2478
65_	65+	MT	Malta	3265	621	5278107	1668061	32737	1835
