advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	5k_10k	5k - 10k	EE	Estonia	15	1	149985	75000	1485	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	5k_10k	5k - 10k	EE	Estonia	11	1	109988	54999	2688	399
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	5k_10k	5k - 10k	EE	Estonia	10	1	99989	49999	989	0
Triin Saag	Saag Triin	2012394932389774	Facebook	5k_10k	5k - 10k	EE	Estonia	7	1	69993	35000	693	0
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	5k_10k	5k - 10k	EE	Estonia	7	1	69993	35000	693	0
Yoko Alender		709212302463805	Facebook	5k_10k	5k - 10k	EE	Estonia	6	1	59994	30000	594	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	5k_10k	5k - 10k	EE	Estonia	6	1	59993	29999	593	0
Keskerakond	Keskerakond	161252453921396	Facebook	5k_10k	5k - 10k	EE	Estonia	4	1	39995	19999	396	0
Стражи		310613372788542	Facebook	5k_10k	5k - 10k	EE	Estonia	4	1	30282	15142	299	0
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	5k_10k	5k - 10k	EE	Estonia	3	1	29997	15000	296	0
European Parliament		178362315106	Facebook	5k_10k	5k - 10k	EE	Estonia	3	1	20001	10001	198	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	5k_10k	5k - 10k	EE	Estonia	2	1	19998	10000	198	0
Reformierakond	Reformierakond	80124492882	Facebook	5k_10k	5k - 10k	EE	Estonia	2	1	19998	10000	198	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	5k_10k	5k - 10k	EE	Estonia	2	1	19998	10000	198	0
YanaToom.ee		2367048563336709	Facebook	5k_10k	5k - 10k	EE	Estonia	2	1	19998	10000	198	0
Happy Smile hambaravi		171947682909048	Facebook	5k_10k	5k - 10k	EE	Estonia	2	1	19997	9999	176	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Riho Terras		2217643278496367	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Elurikkuse Erakond		278891446286010	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Erki Savisaar		326940990843491	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	99	0
Tallinna Televisioon (TTV)		215845958435817	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	4999	98	0
Pillirookõrs		611874575866101	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9999	5000	98	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	5k_10k	5k - 10k	EE	Estonia	1	1	9998	4999	98	0
