impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	EE	Estonia	262	100	116778	0	11472	0
1k_5k	1k - 5k	EE	Estonia	489	197	817620	163556	16024	1
5k_10k	5k - 10k	EE	Estonia	296	134	957726	478911	11056	401
10k_50k	10k - 50k	EE	Estonia	667	221	6131934	1226411	20725	2161
50k_100k	50k - 100k	EE	Estonia	215	93	2611982	1306004	13946	3691
100k_200k	100k - 200k	EE	Estonia	153	65	2545661	1272837	11619	2715
200k_500k	200k - 500k	EE	Estonia	118	57	2695807	1078325	9645	2867
500k_1m	500k - 1m	EE	Estonia	53	33	1142135	571068	1367	311
