advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ανεξάρτητη Φοιτητική ΕΠΑΛΞΗ Πανεπιστημίου Κύπρου		579252218763659	Facebook	f	Facebook	CY	Cyprus	1	1	9996	4998	98	0
Krypto Security Cyprus		604503129572525	Facebook	f	Facebook	CY	Cyprus	1	1	9992	4996	98	0
Όμιλος Προβληματισμού για τον Εκσυγχρονισμό της Κοινωνίας μας - ΟΠΕΚ		241928809281997	Facebook	f	Facebook	CY	Cyprus	1	1	9990	4995	98	0
Cecilia Malmström		258966159416	Facebook	f	Facebook	CY	Cyprus	1	1	9513	3805	19	9
OTS Solicitors		940549775965601	Facebook	f	Facebook	CY	Cyprus	1	1	9183	4591	10	0
Tuunes		992176580926495	Facebook	f	Facebook	CY	Cyprus	6	1	8191	1897	34	0
European Youth		130456876990360	Facebook	f	Facebook	CY	Cyprus	5	1	8031	3956	43	6
Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ Λάρνακας		1152027201616934	Facebook	f	Facebook	CY	Cyprus	1	1	7668	3834	75	0
CityChannel		2074154366187575	Facebook	f	Facebook	CY	Cyprus	1	1	7424	3712	73	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	f	Facebook	CY	Cyprus	9	1	7308	3224	11	0
Europeana.eu		10261403667	Facebook	f	Facebook	CY	Cyprus	1	1	7086	3543	3	0
MmosWorld		1262271977168621	Facebook	f	Facebook	CY	Cyprus	1	1	6908	3454	4	0
RZT Capital		1917364628557349	Facebook	f	Facebook	CY	Cyprus	2	1	5992	998	197	0
Voice Of The Island - TR		846785392333726	Facebook	f	Facebook	CY	Cyprus	2	1	5927	985	29	0
Όθων Καίσαρης- Υποψήφιος Ευρωβουλευτής, "Το Ποτάμι"		239548219564033	Facebook	f	Facebook	CY	Cyprus	4	1	5706	2720	80	0
Ομολατρεία		294836014540901	Facebook	f	Facebook	CY	Cyprus	3	1	5524	1267	35	5
Success Resources		550751965021284	Facebook	f	Facebook	CY	Cyprus	1	1	5155	1031	59	11
İNAX Medya		2198024653747919	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	14	0
Παρατηρητήριο  Ισότητας  Κύπρου		381640725588880	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Kdk Magazine		120770278464488	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Δήμος Κερύνειας - Kyrenia Municipality		372748876431651	Facebook	f	Facebook	CY	Cyprus	1	1	4999	999	99	0
MyLife		313200798730582	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
BPW Cyprus		1113003065376973	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Δημοκρατικός Συναγερμός		64330641883	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Accept - LGBTI Cyprus		129254657098019	Facebook	f	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος		420675871612712	Facebook	f	Facebook	CY	Cyprus	1	1	4998	999	98	0
Bloc Républicain nassirou bako-arifari		489196848282307	Facebook	f	Facebook	CY	Cyprus	1	1	4996	999	98	0
MERES		827935380662777	Facebook	f	Facebook	CY	Cyprus	1	1	4995	999	98	0
Mezzo Coffee		938579022972376	Facebook	f	Facebook	CY	Cyprus	1	1	4984	997	98	0
eToro		193863317737	Facebook	f	Facebook	CY	Cyprus	15	1	4960	2178	10	2
United World İnternational		200522684002297	Facebook	f	Facebook	CY	Cyprus	1	1	4438	887	8	0
MasterClass		687589164666184	Facebook	f	Facebook	CY	Cyprus	2	1	4414	2207	19	3
EU Gateway Business Avenues		1878683232394649	Facebook	f	Facebook	CY	Cyprus	1	1	3994	798	7	0
Last Stop Brexit		820489154977103	Facebook	f	Facebook	CY	Cyprus	1	1	3977	795	9	0
ADF International		382186268590822	Facebook	f	Facebook	CY	Cyprus	2	1	3687	1475	4	1
Awareness of Cyprus		731667146982325	Facebook	f	Facebook	CY	Cyprus	3	1	2997	0	297	0
Matthew Hussey		525275707491504	Facebook	f	Facebook	CY	Cyprus	8	1	2953	1191	24	5
World Food Programme		28312410177	Facebook	f	Facebook	CY	Cyprus	1	1	2608	521	4	0
TaxEduportal		828411763950694	Facebook	f	Facebook	CY	Cyprus	1	1	2516	503	4	0
Positive Money Europe		454544301251419	Facebook	f	Facebook	CY	Cyprus	1	1	2416	483	24	4
Stichting Syrische Vrijwilligers Nederland - SYVNL		537188923095240	Facebook	f	Facebook	CY	Cyprus	1	1	2381	476	47	0
Fire Safe Europe - FSEU		238789186294640	Facebook	f	Facebook	CY	Cyprus	1	1	2378	475	4	0
Unexplained Mysteries		259243241341132	Facebook	f	Facebook	CY	Cyprus	1	1	2298	919	0	0
Solidaritywebradio.gr		2196859983919298	Facebook	f	Facebook	CY	Cyprus	1	1	2012	1006	19	0
World Bank		153371894688575	Facebook	f	Facebook	CY	Cyprus	30	1	1958	826	5	0
Columbia University in the City of New York		102471088936	Facebook	f	Facebook	CY	Cyprus	3	1	1869	742	3	1
آزادی		2225999294109545	Facebook	f	Facebook	CY	Cyprus	1	1	1819	727	0	0
АТОН		269320383095938	Facebook	f	Facebook	CY	Cyprus	2	1	1742	871	11	2
Soviet Visuals		1160495674016675	Facebook	f	Facebook	CY	Cyprus	21	1	1739	336	23	0
Vadim Rotari		516538278845787	Facebook	f	Facebook	CY	Cyprus	1	1	1623	324	3	0
TRT World		1559901027613381	Facebook	f	Facebook	CY	Cyprus	4	1	1612	698	0	0
Mariya Zasadniy		151719942210163	Facebook	f	Facebook	CY	Cyprus	2	1	1538	764	13	0
Arte		656089814494677	Facebook	f	Facebook	CY	Cyprus	3	1	1530	287	33	0
Your Team Merchandise		328881877544155	Facebook	f	Facebook	CY	Cyprus	1	1	1452	726	12	0
Verv		560545637307176	Facebook	f	Facebook	CY	Cyprus	3	1	1404	702	1	0
Jorjetaime		339101866453240	Facebook	f	Facebook	CY	Cyprus	2	1	1395	279	31	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	Facebook	CY	Cyprus	4	1	1264	427	34	0
Stephen Webster		237837336581	Facebook	f	Facebook	CY	Cyprus	2	1	1201	476	0	0
eq.eco		1316308285142040	Facebook	f	Facebook	CY	Cyprus	2	1	1132	549	1	0
Melba Culp		902971599738051	Facebook	f	Facebook	CY	Cyprus	11	1	1105	498	1	0
ScribersHive		722350287934296	Facebook	f	Facebook	CY	Cyprus	1	1	1049	525	0	0
Veganuary		170911309781648	Facebook	f	Facebook	CY	Cyprus	8	1	1032	304	2	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	f	Facebook	CY	Cyprus	1	1	999	0	99	0
VOIS Cyprus		571975636495930	Facebook	f	Facebook	CY	Cyprus	1	1	998	0	98	0
Öğretmenler Kooperatifi		2304870229835059	Facebook	f	Facebook	CY	Cyprus	1	1	998	0	14	0
苏富比塞浦路斯国际房产		2166019480350598	Facebook	f	Facebook	CY	Cyprus	1	1	996	0	12	0
Wantsrneeds		246346592579702	Facebook	f	Facebook	CY	Cyprus	9	1	973	239	7	0
Roposo - TV By The People		574950735891850	Facebook	f	Facebook	CY	Cyprus	1	1	884	442	1	0
Wageningen University & Research		128618593840392	Facebook	f	Facebook	CY	Cyprus	1	1	855	171	1	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	f	Facebook	CY	Cyprus	1	1	853	426	4	0
Wowfanco		756360421384215	Facebook	f	Facebook	CY	Cyprus	3	1	852	170	3	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	f	Facebook	CY	Cyprus	1	1	851	426	0	0
GUE/NGL		164355333623231	Facebook	f	Facebook	CY	Cyprus	2	1	831	167	8	1
ScienceDirect		1473969232915792	Facebook	f	Facebook	CY	Cyprus	2	1	801	320	0	0
China Xinhua News		338109312883186	Facebook	f	Facebook	CY	Cyprus	2	1	800	377	0	0
ZAFUL		916028728426822	Facebook	f	Facebook	CY	Cyprus	1	1	783	392	3	0
2uhot		438915289946804	Facebook	f	Facebook	CY	Cyprus	4	1	732	299	7	0
Fair Transport Europe		888757291197988	Facebook	f	Facebook	CY	Cyprus	1	1	697	348	6	0
GearBest		624353394279966	Facebook	f	Facebook	CY	Cyprus	1	1	686	137	1	0
ΕναντιοVS		1177445962362091	Facebook	f	Facebook	CY	Cyprus	1	1	664	0	65	0
Streetpit		658189304534663	Facebook	f	Facebook	CY	Cyprus	1	1	663	331	0	0
Gazeta Wyborcza		63563473556	Facebook	f	Facebook	CY	Cyprus	6	1	655	123	2	0
Dean Graziosi		17457692073	Facebook	f	Facebook	CY	Cyprus	1	1	645	322	2	0
Culture Concepts		2014883275418790	Facebook	f	Facebook	CY	Cyprus	21	1	637	174	28	2
Miapetra Kumpula-Natri		922311201130062	Facebook	f	Facebook	CY	Cyprus	1	1	626	125	5	1
Gazeta.pl		56246989582	Facebook	f	Facebook	CY	Cyprus	2	1	615	123	1	0
EU Citizens Alliance		1122069994636814	Facebook	f	Facebook	CY	Cyprus	2	1	614	282	6	0
АллатРа ТВ		468944153190776	Facebook	f	Facebook	CY	Cyprus	40	1	591	248	5	0
Homaly Gift		372226786888864	Facebook	f	Facebook	CY	Cyprus	4	1	588	165	3	0
YOGA BURN		146316959083110	Facebook	f	Facebook	CY	Cyprus	9	1	552	117	7	1
S&P Global		112495188784373	Facebook	f	Facebook	CY	Cyprus	11	1	535	113	1	0
Larnaca Car Hire		440874323095076	Facebook	f	Facebook	CY	Cyprus	1	1	499	0	49	0
Banque mondiale		155174084508744	Facebook	f	Facebook	CY	Cyprus	24	1	497	169	0	0
Journal des Français à l'étranger		1193690844094654	Facebook	f	Facebook	CY	Cyprus	2	1	486	208	0	0
Feminist Apparel		147698828729567	Facebook	f	Facebook	CY	Cyprus	9	1	479	216	2	0
Girlsintrendy_Global		1088687591333663	Facebook	f	Facebook	CY	Cyprus	6	1	471	86	11	0
Vegas Live Community		1024725667661429	Facebook	f	Facebook	CY	Cyprus	1	1	467	233	20	4
Boobam		1651084981816691	Facebook	f	Facebook	CY	Cyprus	1	1	459	229	4	0
Marco Antonio Orsini		395865050792874	Facebook	f	Facebook	CY	Cyprus	12	1	454	164	0	0
Scholarships for International Students		143550215717842	Facebook	f	Facebook	CY	Cyprus	1	1	425	213	0	0
Sacramento Kings		96222644025	Facebook	f	Facebook	CY	Cyprus	31	1	420	199	0	0
مفوضية اللاجئين		188842724507690	Facebook	f	Facebook	CY	Cyprus	29	1	407	94	12	0
I Love Crowdfunding Projects		112683756154005	Facebook	f	Facebook	CY	Cyprus	5	1	407	110	3	0
Milaap		315603771494	Facebook	f	Facebook	CY	Cyprus	19	1	400	108	0	0
Antivirus magazine		189447644411220	Facebook	f	Facebook	CY	Cyprus	2	1	384	76	7	0
Lap - Find Family & Friends		254495005225189	Facebook	f	Facebook	CY	Cyprus	2	1	357	98	1	0
Great		267772723892978	Facebook	f	Facebook	CY	Cyprus	1	1	351	175	0	0
Basicdepots		299600660831947	Facebook	f	Facebook	CY	Cyprus	4	1	340	94	1	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	f	Facebook	CY	Cyprus	16	1	339	93	4	0
Nyt Europa		284571169850	Facebook	f	Facebook	CY	Cyprus	1	1	331	66	0	0
Orbex		1415953441956155	Facebook	f	Facebook	CY	Cyprus	2	1	328	73	0	0
Her Dream House		259685668305729	Facebook	f	Facebook	CY	Cyprus	4	1	328	65	5	0
Конгрессно-Выставочная Компания «Империя»		203407713030445	Facebook	f	Facebook	CY	Cyprus	3	1	320	141	2	0
Break The Machine Ltd		455248978191768	Facebook	f	Facebook	CY	Cyprus	1	1	318	159	3	0
Covet Fashion		411896405573584	Facebook	f	Facebook	CY	Cyprus	1	1	311	62	0	0
Ozan Yanar		730847103593100	Facebook	f	Facebook	CY	Cyprus	2	1	281	54	3	0
Gadgets Hype		373386893086224	Facebook	f	Facebook	CY	Cyprus	1	1	274	54	2	0
Kiwi.com		334822256561481	Facebook	f	Facebook	CY	Cyprus	1	1	272	54	2	0
Another Level Store		293935854572585	Facebook	f	Facebook	CY	Cyprus	10	1	265	94	3	0
Savystuffsaf		2057983051186633	Facebook	f	Facebook	CY	Cyprus	2	1	255	51	0	0
Apps for life		735756143429544	Facebook	f	Facebook	CY	Cyprus	1	1	255	51	0	0
GadgetWorlds		1379943465439410	Facebook	f	Facebook	CY	Cyprus	9	1	246	42	14	0
Stonewall		18933990398	Facebook	f	Facebook	CY	Cyprus	2	1	240	48	1	0
Gary Vaynerchuk		51535068349	Facebook	f	Facebook	CY	Cyprus	1	1	214	42	0	0
SV4IE		2246467545588430	Facebook	f	Facebook	CY	Cyprus	1	1	193	96	0	0
Le Monde		14892757589	Facebook	f	Facebook	CY	Cyprus	15	1	185	37	1	0
CreativeLive		114420101917147	Facebook	f	Facebook	CY	Cyprus	1	1	180	36	1	0
Ustinoff ART		371233050332751	Facebook	f	Facebook	CY	Cyprus	1	1	178	89	0	0
Tafani's		306374169790036	Facebook	f	Facebook	CY	Cyprus	9	1	174	0	1	0
Quotes		1881150392198555	Facebook	f	Facebook	CY	Cyprus	1	1	170	34	0	0
www.capital.gr		186848962521	Facebook	f	Facebook	CY	Cyprus	1	1	167	33	3	0
Your Everyday Korean		1446749008800347	Facebook	f	Facebook	CY	Cyprus	4	1	163	77	0	0
INSEAD		164840743574941	Facebook	f	Facebook	CY	Cyprus	1	1	158	79	0	0
Trending Today		311683089314196	Facebook	f	Facebook	CY	Cyprus	3	1	154	27	3	0
The big capitalist game		2034988140101939	Facebook	f	Facebook	CY	Cyprus	6	1	147	29	2	0
Razvlekalovo		1676086822474842	Facebook	f	Facebook	CY	Cyprus	2	1	144	67	0	0
Wasabi -Learn Japanese Online-		1520460718232403	Facebook	f	Facebook	CY	Cyprus	5	1	144	44	0	0
Kaar Kaas Sonn		215255338679306	Facebook	f	Facebook	CY	Cyprus	2	1	143	42	0	0
Petroleum Economist		119472418123001	Facebook	f	Facebook	CY	Cyprus	1	1	141	28	0	0
Scandinavian Enviro Systems		327110574829848	Facebook	f	Facebook	CY	Cyprus	2	1	140	28	0	0
The New Arab	The New Arab	1426949024217365	Facebook	f	Facebook	CY	Cyprus	4	1	140	35	0	0
ID - Budapest European Agora		552368215238645	Facebook	f	Facebook	CY	Cyprus	2	1	138	26	0	0
Equilibre des énergies		154645694605913	Facebook	f	Facebook	CY	Cyprus	1	1	138	27	1	0
DYLN Inspired		340074242782086	Facebook	f	Facebook	CY	Cyprus	1	1	130	26	0	0
European Commission - Economy and Finance		403547856480315	Facebook	f	Facebook	CY	Cyprus	1	1	126	0	12	0
Best Shopping Deals		519091928553063	Facebook	f	Facebook	CY	Cyprus	1	1	121	24	2	0
Hippie Souls - Amzitee		350097562443914	Facebook	f	Facebook	CY	Cyprus	7	1	104	15	3	0
BetterMe		116700222203350	Facebook	f	Facebook	CY	Cyprus	2	1	101	50	1	0
Traxsource		67579939495	Facebook	f	Facebook	CY	Cyprus	1	1	101	20	0	0
Flora & Fauna		303798486465804	Facebook	f	Facebook	CY	Cyprus	8	1	94	22	1	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	f	Facebook	CY	Cyprus	1	1	90	18	0	0
Heroes Comics		2170951436494322	Facebook	f	Facebook	CY	Cyprus	2	1	90	18	0	0
Raseef22  رصيفــ22		359500190793796	Facebook	f	Facebook	CY	Cyprus	1	1	90	45	0	0
Jamie Alderton		238579402850204	Facebook	f	Facebook	CY	Cyprus	1	1	90	0	10	0
eToro		105255116217636	Facebook	f	Facebook	CY	Cyprus	2	1	85	43	1	0
Ambassador of Islam		2121543634600149	Facebook	f	Facebook	CY	Cyprus	1	1	84	16	0	0
Best Tech Crowdfunding Videos		615071652029076	Facebook	f	Facebook	CY	Cyprus	6	1	82	9	3	0
Harvard Business Review		10423517786	Facebook	f	Facebook	CY	Cyprus	5	1	81	24	1	0
Viral Shared		381511145564749	Facebook	f	Facebook	CY	Cyprus	1	1	81	16	0	0
Matthias Mazur		578694572243499	Facebook	f	Facebook	CY	Cyprus	1	1	80	16	0	0
Our Better World		287195427978924	Facebook	f	Facebook	CY	Cyprus	1	1	79	39	0	0
Global Cause	Mediaplanet	312250336311238	Facebook	f	Facebook	CY	Cyprus	1	1	78	15	0	0
Stay Inn Hostel		241816352904837	Facebook	f	Facebook	CY	Cyprus	1	1	78	39	0	0
Ackerly Store		270860353532859	Facebook	f	Facebook	CY	Cyprus	2	1	77	11	2	0
The WorldPost		70242384902	Facebook	f	Facebook	CY	Cyprus	1	1	74	30	0	0
Asia Times		186423081422922	Facebook	f	Facebook	CY	Cyprus	2	1	74	37	0	0
Tatucco		569669903459079	Facebook	f	Facebook	CY	Cyprus	2	1	72	14	1	0
Seaqual Friends		2009782872619352	Facebook	f	Facebook	CY	Cyprus	2	1	72	29	0	0
Not enough		1807843692790617	Facebook	f	Facebook	CY	Cyprus	3	1	71	14	0	0
Solo Build It		1560111630973105	Facebook	f	Facebook	CY	Cyprus	1	1	69	34	0	0
All Passport Cover		1659280077503769	Facebook	f	Facebook	CY	Cyprus	4	1	69	31	0	0
BenzoFrame		1781685938801295	Facebook	f	Facebook	CY	Cyprus	1	1	67	13	1	0
Shopwoah		369904360221896	Facebook	f	Facebook	CY	Cyprus	10	1	65	7	3	0
Tilburg University		157338687652903	Facebook	f	Facebook	CY	Cyprus	1	1	63	31	0	0
Ticalm.com		956222737885591	Facebook	f	Facebook	CY	Cyprus	1	1	61	12	1	0
Type & Translate		293843807996969	Facebook	f	Facebook	CY	Cyprus	2	1	61	12	1	0
Assets For Life		1536572196655036	Facebook	f	Facebook	CY	Cyprus	2	1	61	11	1	0
Harvard Business Review - Россия		145670928797173	Facebook	f	Facebook	CY	Cyprus	1	1	59	0	0	0
Jumio		259216272113	Facebook	f	Facebook	CY	Cyprus	2	1	59	6	2	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	f	Facebook	CY	Cyprus	1	1	58	29	0	0
European Transport Workers' Federation		129372794232499	Facebook	f	Facebook	CY	Cyprus	1	1	58	11	1	0
Brut		1691667177798461	Facebook	f	Facebook	CY	Cyprus	1	1	54	21	0	0
TVP Polonia		105123379552892	Facebook	f	Facebook	CY	Cyprus	1	1	53	10	0	0
Orjan Nilsen		271222143880	Facebook	f	Facebook	CY	Cyprus	2	1	52	26	0	0
United States Holocaust Memorial Museum	the United States Holocaust Memorial Museum 	34362997676	Facebook	f	Facebook	CY	Cyprus	2	1	49	9	0	0
