advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	f	Facebook	FI	Finland	258	1	20869810	8316539	129410	29493
European Parliament		178362315106	Facebook	f	Facebook	FI	Finland	62	1	7813816	3478145	66570	26205
Vihreät - De Gröna		33722070600	Facebook	f	Facebook	FI	Finland	34	1	2106137	819625	9160	1999
Oatly		585888148224935	Facebook	f	Facebook	FI	Finland	5	1	1299926	519965	6694	1599
Keskusta	Suomen Keskusta	55312855747	Facebook	f	Facebook	FI	Finland	32	1	1263560	306317	5509	599
WWF Suomi		119054448115588	Facebook	f	Facebook	FI	Finland	7	1	949886	459952	3992	1099
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	f	Facebook	FI	Finland	14	1	779711	284911	7083	1699
K-Supermarket		380462231997295	Facebook	f	Facebook	FI	Finland	6	1	649993	279999	12493	2799
Kokoomus		201285237101	Facebook	f	Facebook	FI	Finland	140	1	601859	146000	15460	400
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	f	Facebook	FI	Finland	6	1	524750	204902	993	99
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	f	Facebook	FI	Finland	6	1	508994	201000	5493	1000
Miapetra Kumpula-Natri		922311201130062	Facebook	f	Facebook	FI	Finland	26	1	502989	145002	6480	1034
Sirpa Pietikäinen		140188405326	Facebook	f	Facebook	FI	Finland	10	1	464908	125980	8710	1991
Kialo		729627343834501	Facebook	f	Facebook	FI	Finland	336	1	410540	162469	3014	837
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	f	Facebook	FI	Finland	29	1	396968	148998	3270	99
Mikkel Näkkäläjärvi		617733068345315	Facebook	f	Facebook	FI	Finland	55	1	392945	97000	5445	0
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	f	Facebook	FI	Finland	32	1	390953	83997	5167	499
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	f	Facebook	FI	Finland	184	1	379816	49000	18216	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	f	Facebook	FI	Finland	17	1	339982	69999	3593	499
Vasemmistoliitto		60390955171	Facebook	f	Facebook	FI	Finland	61	1	315897	62991	7638	399
Camilla Gunell till EU 2019		360575481205047	Facebook	f	Facebook	FI	Finland	15	1	311972	73993	2284	200
Piia Kurki		270567833058986	Facebook	f	Facebook	FI	Finland	18	1	306722	87927	2577	199
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	f	Facebook	FI	Finland	15	1	295233	96999	3410	499
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	f	Facebook	FI	Finland	9	1	284749	65951	2890	499
Kaisa Penny		259256970891807	Facebook	f	Facebook	FI	Finland	30	1	278766	98954	3766	199
