advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Centerpartiet	Centerpartiet	12690894340	Facebook	rd1	Yesterday	SE	Sweden	248	1	1120665	384471	13989	3416
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rd1	Yesterday	SE	Sweden	59	1	971648	329083	6080	1751
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd1	Yesterday	SE	Sweden	177	1	772457	208850	10409	2812
European Parliament		178362315106	Facebook	rd1	Yesterday	SE	Sweden	19	1	420405	179102	6452	1278
Sverige för UNHCR		643137272398136	Facebook	rd1	Yesterday	SE	Sweden	31	1	367898	147360	2402	557
Liberalerna	Liberalerna	132266740623	Facebook	rd1	Yesterday	SE	Sweden	92	1	354346	133772	2359	709
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd1	Yesterday	SE	Sweden	10	1	287612	137522	1419	381
Facebook Nordic	Facebook	334318366655425	Facebook	rd1	Yesterday	SE	Sweden	5	1	265245	131685	1219	245
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rd1	Yesterday	SE	Sweden	23	1	203161	53793	1872	532
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	rd1	Yesterday	SE	Sweden	3	1	188665	77666	503	248
European Greens		141366725876424	Facebook	rd1	Yesterday	SE	Sweden	7	1	186846	83271	1491	407
IF Metall	IF Metall	108492218918	Facebook	rd1	Yesterday	SE	Sweden	18	1	170418	61088	829	166
Moderaterna	Moderaterna	7719591155	Facebook	rd1	Yesterday	SE	Sweden	15	1	133410	30083	1489	398
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	rd1	Yesterday	SE	Sweden	38	1	132766	29055	897	184
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	rd1	Yesterday	SE	Sweden	9	1	112162	23833	626	151
EU-kommissionen i Sverige		155824787799	Facebook	rd1	Yesterday	SE	Sweden	20	1	109042	52603	483	123
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	rd1	Yesterday	SE	Sweden	13	1	105274	23388	974	216
S i världen- En rättvis värld är möjlig	Socialdemokraterna	229936971031161	Facebook	rd1	Yesterday	SE	Sweden	5	1	96664	20833	192	89
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	rd1	Yesterday	SE	Sweden	6	1	93331	18666	493	126
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	rd1	Yesterday	SE	Sweden	5	1	89498	33500	674	233
Saco	Saco	133910158381	Facebook	rd1	Yesterday	SE	Sweden	17	1	82887	18078	441	109
LO Sverige		163820136238	Facebook	rd1	Yesterday	SE	Sweden	2	1	79166	33333	964	192
Plan International Sverige		382243262003	Facebook	rd1	Yesterday	SE	Sweden	146	1	78875	20598	487	111
Skiftet	Skiftet	100650935646	Facebook	rd1	Yesterday	SE	Sweden	15	1	68497	17652	459	117
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	rd1	Yesterday	SE	Sweden	6	1	62540	17750	579	164
