advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	18_24	18-24	1113	1	75252457	33117658	326021	82949
Kialo		729627343834501	Facebook	18_24	18-24	600	1	21072527	8356206	125750	29526
Podemos	Unidas Podemos	269212336568846	Facebook	18_24	18-24	255	1	16477640	7358727	83539	21191
People's Vote UK	People's Vote	748608695327755	Facebook	18_24	18-24	3282	1	16160351	5789518	179433	33378
SPD	SPD	47930567748	Facebook	18_24	18-24	5199	1	13935536	4037963	292238	15585
European Commission		107898832590939	Facebook	18_24	18-24	69	1	12021401	5546918	47023	12355
Best For Britain	Best for Britain	1863944713844924	Facebook	18_24	18-24	820	1	10889532	4734935	107828	26129
Partido Popular	Partido Popular	72249031214	Facebook	18_24	18-24	849	1	10288679	3851643	59400	8893
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	18_24	18-24	2814	1	9947915	3414842	99977	14635
CDU	CDU	78502295414	Facebook	18_24	18-24	3170	1	8670689	2146396	81506	0
Conservatives	The Conservative Party	8807334278	Facebook	18_24	18-24	1755	1	8006404	3010366	86675	11825
Greenpeace France		39435457457	Facebook	18_24	18-24	124	1	7852273	3510403	39938	9322
Sacramento Kings		96222644025	Facebook	18_24	18-24	33	1	7755722	3552358	6043	1751
sp.a	sp.a	57253967150	Facebook	18_24	18-24	118	1	6885903	2901880	28233	6123
PSOE	PSOE	189318235003	Facebook	18_24	18-24	327	1	6780100	2661874	21558	3634
Ciudadanos	Ciudadanos	74078667754	Facebook	18_24	18-24	3809	1	5982114	1911629	52790	4743
Greenpeace Deutschland		22541752487	Facebook	18_24	18-24	393	1	5595120	2081058	29043	3639
Vlaams Belang	Vlaams Belang	56605856504	Facebook	18_24	18-24	57	1	5431233	2466947	33676	8023
European Greens		141366725876424	Facebook	18_24	18-24	45	1	5340525	2381110	27789	7451
Europees Parlement Nederland		270788920480	Facebook	18_24	18-24	46	1	4778824	2076305	43169	11025
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	18_24	18-24	2010	1	4772335	1601619	53135	4128
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	18_24	18-24	83	1	4735952	2049112	13503	2903
FDP	FDP	21289227249	Facebook	18_24	18-24	881	1	4484192	1341550	32939	1795
Referendum Commission		580832208630212	Facebook	18_24	18-24	28	1	4458234	2074926	23630	4836
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18_24	18-24	89	1	4317664	1855377	37388	8768
