gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	IT	Italy	19583	5154	232724456	85837900	1221954	139522
m	male	IT	Italy	18973	5059	274474357	99110922	1423865	149256
u	unknown	IT	Italy	16316	4611	1463590	534653	8063	953
