advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	0_50	0 - 50	CZ	Czechia	1699	1	6280177	1282039	28622	6317
HLAS	První prezidentská	320144481956623	Facebook	0_50	0 - 50	CZ	Czechia	257	1	2922007	681262	4476	1148
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	0_50	0 - 50	CZ	Czechia	92	1	2601874	621990	1807	470
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	0_50	0 - 50	CZ	Czechia	98	1	2088244	619015	9671	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	0_50	0 - 50	CZ	Czechia	93	1	1717762	461182	2993	731
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	0_50	0 - 50	CZ	Czechia	100	1	1519910	511078	3994	848
Evropa společně	Evropa společně	535611970260854	Facebook	0_50	0 - 50	CZ	Czechia	61	1	902210	235485	3872	453
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	0_50	0 - 50	CZ	Czechia	40	1	862004	206226	3311	671
Roman Kriz	Kriz Roman	382745889213194	Facebook	0_50	0 - 50	CZ	Czechia	128	1	754268	183515	2612	621
European Parliament		178362315106	Facebook	0_50	0 - 50	CZ	Czechia	53	1	688495	213475	4640	0
Pavel Poc	Poc Pavel	202974613060409	Facebook	0_50	0 - 50	CZ	Czechia	16	1	662454	195986	888	259
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	0_50	0 - 50	CZ	Czechia	47	1	653381	224404	1523	384
KDU-ČSL	KDU-ČSL	251656685576	Facebook	0_50	0 - 50	CZ	Czechia	54	1	588047	211123	1869	449
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	0_50	0 - 50	CZ	Czechia	55	1	579718	151327	1198	338
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	0_50	0 - 50	CZ	Czechia	33	1	490843	113634	2311	518
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	0_50	0 - 50	CZ	Czechia	21	1	464665	98536	969	239
TOP 09	TOP 09	90002267161	Facebook	0_50	0 - 50	CZ	Czechia	22	1	429271	151942	682	127
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	0_50	0 - 50	CZ	Czechia	21	1	376978	118999	142	15
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	0_50	0 - 50	CZ	Czechia	31	1	348430	95451	794	246
Daniel Herman		378072105614553	Facebook	0_50	0 - 50	CZ	Czechia	9	1	337666	113651	457	137
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	0_50	0 - 50	CZ	Czechia	34	1	318408	86911	1753	432
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	0_50	0 - 50	CZ	Czechia	14	1	301632	104074	814	232
Hello Sandy		56274514407	Facebook	0_50	0 - 50	CZ	Czechia	24	1	292886	75954	259	38
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	0_50	0 - 50	CZ	Czechia	23	1	267252	79702	1210	347
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	0_50	0 - 50	CZ	Czechia	17	1	266851	58373	570	168
