recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-13	2019-05-13	SI	Slovenia	347	58	472566	139025	3884	151
rd2	Last 2 days	2019-05-12	2019-05-13	SI	Slovenia	361	61	975542	286913	7961	303
rd3	Last 3 days	2019-05-11	2019-05-13	SI	Slovenia	390	64	1510533	442342	11981	455
rd4	Last 4 days	2019-05-10	2019-05-13	SI	Slovenia	400	66	2058220	606537	15901	618
rd5	Last 5 days	2019-05-09	2019-05-13	SI	Slovenia	418	70	2591793	767037	19852	767
rd6	Last 6 days	2019-05-08	2019-05-13	SI	Slovenia	428	73	2955497	874470	22898	896
rw1	Last week	2019-05-07	2019-05-13	SI	Slovenia	440	75	3515220	1071254	26544	1384
rw2	Last 2 weeks	2019-04-30	2019-05-13	SI	Slovenia	624	115	7495378	2558292	43827	4596
rw3	Last 3 weeks	2019-04-23	2019-05-13	SI	Slovenia	815	149	11589623	4223727	67716	8471
rw4	Last 4 weeks	2019-04-16	2019-05-13	SI	Slovenia	949	197	12357313	4453547	71685	8592
rm1	Last month	2019-04-14	2019-05-13	SI	Slovenia	1054	213	12635746	4557696	72933	8702
rm2	Last 2 months	2019-03-15	2019-05-13	SI	Slovenia	1806	459	16287980	5819854	89105	10195
rm3	Last 3 months	2019-02-13	2019-05-13	SI	Slovenia	2064	519	17245455	6156048	93627	10659
rm6	Last 6 months	2019-01-01	2019-05-13	SI	Slovenia	2197	549	17658195	6263357	95063	10754
