advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	f35_44	female (35-44)	BE	Belgium	302	1	4052772	1647652	17469	4122
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f35_44	female (35-44)	BE	Belgium	109	1	1960361	807351	4857	1120
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f35_44	female (35-44)	BE	Belgium	66	1	1860732	859099	11630	2591
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	f35_44	female (35-44)	BE	Belgium	93	1	1301943	556235	12003	2852
European Parliament		178362315106	Facebook	f35_44	female (35-44)	BE	Belgium	114	1	1158692	497697	9150	1903
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	f35_44	female (35-44)	BE	Belgium	93	1	1145813	538976	4699	982
Sign for my Future		1345513882259768	Facebook	f35_44	female (35-44)	BE	Belgium	73	1	963185	413407	6797	1646
IKEA	IKEA	112961202185776	Facebook	f35_44	female (35-44)	BE	Belgium	38	1	808322	302018	3193	589
Groen	Groen	84920854319	Facebook	f35_44	female (35-44)	BE	Belgium	161	1	807885	276546	4248	514
Open Vld	Open Vld	53668151866	Facebook	f35_44	female (35-44)	BE	Belgium	331	1	663058	237775	5484	938
Peter Mertens	PVDA	236485149843971	Facebook	f35_44	female (35-44)	BE	Belgium	339	1	478644	152164	5491	657
Facebook Brussels	Facebook	287739491272583	Facebook	f35_44	female (35-44)	BE	Belgium	16	1	477539	206485	4659	1191
John Crombez	sp.a	264131406977201	Facebook	f35_44	female (35-44)	BE	Belgium	82	1	456031	194390	2345	494
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	f35_44	female (35-44)	BE	Belgium	65	1	441228	184525	8587	1944
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	f35_44	female (35-44)	BE	Belgium	86	1	283040	119076	590	49
DéFI	DéFI	173518112695794	Facebook	f35_44	female (35-44)	BE	Belgium	146	1	250766	62265	1349	187
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	f35_44	female (35-44)	BE	Belgium	44	1	221594	63771	1186	191
European Greens	European Greens	141366725876424	Facebook	f35_44	female (35-44)	BE	Belgium	21	1	218631	97678	1401	390
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	f35_44	female (35-44)	BE	Belgium	67	1	184260	70681	2436	555
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	f35_44	female (35-44)	BE	Belgium	14	1	183511	78271	994	318
CD&V	CD&V	52997544531	Facebook	f35_44	female (35-44)	BE	Belgium	98	1	181263	47454	1447	166
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	f35_44	female (35-44)	BE	Belgium	13	1	152492	65050	564	162
Kialo		729627343834501	Facebook	f35_44	female (35-44)	BE	Belgium	366	1	147331	58665	1099	243
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	f35_44	female (35-44)	BE	Belgium	17	1	139895	57120	861	146
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	f35_44	female (35-44)	BE	Belgium	79	1	134544	37588	904	39
