advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	d140	2019-05-20	HU	Hungary	16	1	2483323	1124999	11091	4617
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	d140	2019-05-20	HU	Hungary	108	1	846750	221782	3204	774
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d140	2019-05-20	HU	Hungary	49	1	823516	354761	1842	803
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d140	2019-05-20	HU	Hungary	9	1	733331	324523	2218	978
MSZP	MSZP	115388925185513	Facebook	d140	2019-05-20	HU	Hungary	23	1	531709	219342	1757	725
European Commission	European Commission	107898832590939	Facebook	d140	2019-05-20	HU	Hungary	15	1	485778	230233	1994	449
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	d140	2019-05-20	HU	Hungary	4	1	378570	155952	972	409
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	d140	2019-05-20	HU	Hungary	72	1	341597	132178	646	169
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d140	2019-05-20	HU	Hungary	11	1	293550	122361	363	137
European Greens	European Greens	141366725876424	Facebook	d140	2019-05-20	HU	Hungary	1	1	250000	125000	1249	250
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d140	2019-05-20	HU	Hungary	54	1	235521	80952	701	222
Comedy Central Magyarország	Comedy Central Magyarország	287863594432	Facebook	d140	2019-05-20	HU	Hungary	1	1	199999	100000	309	154
European Parliament	European Parliament	178362315106	Facebook	d140	2019-05-20	HU	Hungary	3	1	199997	85000	797	149
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	d140	2019-05-20	HU	Hungary	19	1	184732	66447	600	208
Alfahír	Alfahír Hírportál	525574220799452	Facebook	d140	2019-05-20	HU	Hungary	7	1	149164	60833	384	149
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	d140	2019-05-20	HU	Hungary	4	1	133332	59523	324	162
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	d140	2019-05-20	HU	Hungary	3	1	128332	61666	366	166
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	d140	2019-05-20	HU	Hungary	2	1	123332	53333	381	165
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	d140	2019-05-20	HU	Hungary	2	1	83332	41666	180	90
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	d140	2019-05-20	HU	Hungary	25	1	68897	22851	115	31
Ujhelyi István dr.	MSZP	734217673259088	Facebook	d140	2019-05-20	HU	Hungary	5	1	68068	26891	186	63
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	d140	2019-05-20	HU	Hungary	1	1	49999	24999	77	15
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	d140	2019-05-20	HU	Hungary	6	1	46617	13559	129	28
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	d140	2019-05-20	HU	Hungary	2	1	40199	19999	61	30
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	d140	2019-05-20	HU	Hungary	4	1	38331	15166	118	46
