advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	d142	2019-05-22	HU	Hungary	22	1	3475988	1474999	14857	6190
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d142	2019-05-22	HU	Hungary	60	1	1415402	609479	3216	1342
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	d142	2019-05-22	HU	Hungary	144	1	1350585	517845	4141	1571
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d142	2019-05-22	HU	Hungary	11	1	1124998	532857	3430	1623
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	d142	2019-05-22	HU	Hungary	110	1	909974	269394	3235	827
MSZP	MSZP	115388925185513	Facebook	d142	2019-05-22	HU	Hungary	26	1	694042	270809	2461	982
European Commission	European Commission	107898832590939	Facebook	d142	2019-05-22	HU	Hungary	24	1	671174	319223	2234	513
European Greens	European Greens	141366725876424	Facebook	d142	2019-05-22	HU	Hungary	5	1	518748	253750	2748	525
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	d142	2019-05-22	HU	Hungary	22	1	492982	194197	1084	448
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d142	2019-05-22	HU	Hungary	25	1	479881	201227	785	289
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d142	2019-05-22	HU	Hungary	62	1	440926	176533	1295	489
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d142	2019-05-22	HU	Hungary	8	1	424998	174500	386	165
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	d142	2019-05-22	HU	Hungary	6	1	366070	148452	748	323
European Parliament	European Parliament	178362315106	Facebook	d142	2019-05-22	HU	Hungary	6	1	354997	150999	764	133
