day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	HU	Hungary	1108	145	19222755	7456421	72707	28058
d145	2019-05-25	HU	Hungary	1232	168	22822366	9161509	78880	29298
d144	2019-05-24	HU	Hungary	1179	161	20361316	8183255	69671	25720
d143	2019-05-23	HU	Hungary	1105	154	17337138	7026339	55300	20148
d142	2019-05-22	HU	Hungary	1030	147	15886546	6493696	48601	17942
d141	2019-05-21	HU	Hungary	834	127	12840108	5236122	40874	15144
d140	2019-05-20	HU	Hungary	633	106	9369272	3865533	31309	11331
d139	2019-05-19	HU	Hungary	332	82	5970880	2411408	16933	6817
d138	2019-05-18	HU	Hungary	246	61	4836238	2022910	14900	6171
d137	2019-05-17	HU	Hungary	110	27	2132105	927412	6646	2776
d136	2019-05-16	HU	Hungary	5	1	233331	116666	412	144
