country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SK	Slovakia	d132	2019-05-12	2045	145	5246228	1725951	41264	3317
SK	Slovakia	d131	2019-05-11	2098	151	5690098	1989036	40309	4577
SK	Slovakia	d130	2019-05-10	2073	151	5249686	1792094	38407	4594
SK	Slovakia	d129	2019-05-09	1981	149	4509941	1459275	32009	3192
SK	Slovakia	d128	2019-05-08	1910	143	3393066	1076550	27633	2620
SK	Slovakia	d127	2019-05-07	1879	139	4142658	1483512	30240	3451
SK	Slovakia	d126	2019-05-06	1791	133	3393071	1179187	26774	3038
SK	Slovakia	d125	2019-05-05	1732	134	2934972	967648	22755	2060
SK	Slovakia	d124	2019-05-04	1654	135	3590671	1334414	24214	2536
SK	Slovakia	d123	2019-05-03	1743	147	3849776	1319652	27098	1968
SK	Slovakia	d122	2019-05-02	1721	145	4026628	1377848	27987	2215
SK	Slovakia	d121	2019-05-01	1759	142	3435520	1205352	22040	1879
SK	Slovakia	d120	2019-04-30	1967	144	3286383	1078335	23442	1828
SK	Slovakia	d119	2019-04-29	1961	139	4561308	1574864	26768	2281
SK	Slovakia	d118	2019-04-28	1834	133	2922647	1039745	19577	2011
SK	Slovakia	d117	2019-04-27	1826	135	2865193	1000585	19306	1922
SK	Slovakia	d116	2019-04-26	1613	139	2588548	926963	18852	1955
SK	Slovakia	d115	2019-04-25	829	140	1663797	521522	10882	1096
SK	Slovakia	d114	2019-04-24	738	131	987228	314913	7122	614
SK	Slovakia	d113	2019-04-23	623	133	1047500	333124	5068	579
SK	Slovakia	d112	2019-04-22	580	130	785787	234820	5389	421
SK	Slovakia	d111	2019-04-21	594	131	854601	284771	4476	511
SK	Slovakia	d110	2019-04-20	578	135	860688	285321	4758	536
SK	Slovakia	d109	2019-04-19	610	149	1095716	339841	5734	519
SK	Slovakia	d108	2019-04-18	603	151	860559	271181	5399	451
SK	Slovakia	d107	2019-04-17	540	145	626223	213854	3426	357
SK	Slovakia	d106	2019-04-16	546	155	624316	209970	3184	353
SK	Slovakia	d105	2019-04-15	599	158	564707	187647	2953	323
SK	Slovakia	d104	2019-04-14	553	161	404442	140704	2252	164
SK	Slovakia	d103	2019-04-13	531	166	988874	359311	3280	662
