advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	jamtland_county_SE	Jämtland County, Sweden	59	1	184408	81428	1082	278
Moderaterna	Moderaterna	7719591155	Facebook	jamtland_county_SE	Jämtland County, Sweden	127	1	165983	65571	2559	605
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	jamtland_county_SE	Jämtland County, Sweden	365	1	131394	42247	2490	573
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	jamtland_county_SE	Jämtland County, Sweden	45	1	108407	46408	1354	397
Miljöpartiet de gröna Jämtland Härjedalen	Miljöpartiet de gröna Jämtland/Härjedalen	573954772674425	Facebook	jamtland_county_SE	Jämtland County, Sweden	5	1	84995	26000	1897	379
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	jamtland_county_SE	Jämtland County, Sweden	39	1	81465	37425	852	188
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	jamtland_county_SE	Jämtland County, Sweden	69	1	53040	17270	816	247
European Parliament	European Parliament	178362315106	Facebook	jamtland_county_SE	Jämtland County, Sweden	19	1	52592	23828	424	157
Centerpartiet	Centerpartiet	12690894340	Facebook	jamtland_county_SE	Jämtland County, Sweden	28	1	51168	21515	801	317
European Commission	European Commission	107898832590939	Facebook	jamtland_county_SE	Jämtland County, Sweden	26	1	47480	23392	301	101
European Greens	European Greens	141366725876424	Facebook	jamtland_county_SE	Jämtland County, Sweden	9	1	34340	15703	432	133
Plan International Sverige	Plan International Sverige	382243262003	Facebook	jamtland_county_SE	Jämtland County, Sweden	31	1	30942	13069	238	73
SSU	SSU	45101268520	Facebook	jamtland_county_SE	Jämtland County, Sweden	33	1	29771	11702	498	123
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	jamtland_county_SE	Jämtland County, Sweden	68	1	28445	6758	183	42
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	jamtland_county_SE	Jämtland County, Sweden	25	1	27687	9470	216	70
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	jamtland_county_SE	Jämtland County, Sweden	37	1	27218	7616	373	123
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	jamtland_county_SE	Jämtland County, Sweden	9	1	21206	9296	198	51
Svenskt Näringsliv	Svenskt Näringsliv	90882504375	Facebook	jamtland_county_SE	Jämtland County, Sweden	7	1	19221	8847	246	52
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	jamtland_county_SE	Jämtland County, Sweden	7	1	14152	6674	295	69
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	jamtland_county_SE	Jämtland County, Sweden	1	1	12582	5033	466	233
Kristdemokraterna Jämtlands Län	Kristdemokraterna i Jämtlands län	276637759146677	Facebook	jamtland_county_SE	Jämtland County, Sweden	4	1	11996	2000	110	18
Rädda Barnen	Rädda Barnen	72659261793	Facebook	jamtland_county_SE	Jämtland County, Sweden	89	1	11984	3315	92	18
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	jamtland_county_SE	Jämtland County, Sweden	20	1	11668	2549	106	23
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	jamtland_county_SE	Jämtland County, Sweden	22	1	11589	4002	174	45
Partiet Vändpunkt	Partiet Vändpunkt	334741620478680	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	10418	3089	120	47
Fredrick Federley	Fredrick Federley	189892183097	Facebook	jamtland_county_SE	Jämtland County, Sweden	5	1	10377	3961	84	27
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	jamtland_county_SE	Jämtland County, Sweden	8	1	10089	2018	106	29
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	jamtland_county_SE	Jämtland County, Sweden	88	1	9446	1769	87	15
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	jamtland_county_SE	Jämtland County, Sweden	28	1	8456	2099	118	35
Tomas Tobé	Moderaterna	1829725353928210	Facebook	jamtland_county_SE	Jämtland County, Sweden	35	1	8386	2112	131	29
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	jamtland_county_SE	Jämtland County, Sweden	20	1	7296	1686	54	13
LO Sverige	LO Sverige	163820136238	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	7123	3272	114	22
Jordens Vänner / Friends of the Earth Sweden	Jordens Vänner / Friends of the Earth Sweden	207890945895422	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	7098	2536	24	5
Diakonia	Diakonia	42676805259	Facebook	jamtland_county_SE	Jämtland County, Sweden	13	1	6855	2150	38	8
Svensk Handel	Svensk Handel	120477444659925	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	6660	1497	50	10
Sverige för UNHCR	Viva Media	643137272398136	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	4993	2477	32	6
Skogsindustrierna	Skogsindustrierna 	182933185135	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	4834	2108	27	10
Allan Widman	Liberalerna	540799486089503	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	4618	2007	176	35
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	jamtland_county_SE	Jämtland County, Sweden	11	1	4569	1065	32	6
Unga Feminister	Unga Feminister	100642360004457	Facebook	jamtland_county_SE	Jämtland County, Sweden	9	1	4536	1378	45	12
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	jamtland_county_SE	Jämtland County, Sweden	7	1	4166	866	108	21
6F - Fackförbund i samverkan	6F - Fackförbund i samverkan	720556414800953	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	3973	794	36	7
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	jamtland_county_SE	Jämtland County, Sweden	25	1	3957	922	33	7
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	jamtland_county_SE	Jämtland County, Sweden	8	1	3774	807	19	5
David Lega	Kristdemokraterna	251829904829983	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	3665	821	44	8
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	3508	841	43	9
Gustav Hemming	Gustav Hemming (Centerpartiet)	722853564439941	Facebook	jamtland_county_SE	Jämtland County, Sweden	4	1	3400	1184	93	18
Sverigedemokraterna Region Stockholm	SD Stockholm	1729304067391998	Facebook	jamtland_county_SE	Jämtland County, Sweden	5	1	2883	576	27	6
ABF	ABF	80386149597	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	2753	1376	13	3
Skiftet	Skiftet	100650935646	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	2732	651	25	6
Arabiska Teatern / أرابيسكا تياترن	Arabiska Teatern / أرابيسكا تياترن	996264337099052	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	2593	1279	12	4
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	2591	1036	16	3
KDU Sverige	KDU Sverige	177549278946958	Facebook	jamtland_county_SE	Jämtland County, Sweden	8	1	2466	701	42	8
Frihet	Hayrynen Lotta Ilona	1722887348013516	Facebook	jamtland_county_SE	Jämtland County, Sweden	9	1	2335	1076	29	10
Djurens parti	Eriksson Monica Maria Therese	207364469446997	Facebook	jamtland_county_SE	Jämtland County, Sweden	3	1	2316	540	20	4
IF Metall	IF Metall	108492218918	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	1882	463	16	3
Evin Incir	Socialdemokraterna i Uppsala län	1439778006254125	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	1855	371	17	3
EU-kommissionen i Sverige	EU-kommissionen i Sverige	155824787799	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	1819	909	15	7
Liberala ungdomsförbundet	Tilstam Emilie Josefin	108941769135355	Facebook	jamtland_county_SE	Jämtland County, Sweden	5	1	1776	351	17	3
Medborgerlig Samling	Medborgerlig Samling	189332844828330	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	1755	351	16	3
Jonas Sjöstedt		261331320599298	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	1602	320	9	2
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	1596	298	16	3
Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	jamtland_county_SE	Jämtland County, Sweden	12	1	1588	644	9	1
Jessica Polfjärd	Moderaterna	337086006951883	Facebook	jamtland_county_SE	Jämtland County, Sweden	4	1	1557	483	35	7
Moderata Ungdomsförbundet	Moderata Ungdomsförbundet	139375052786521	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	1388	355	17	3
Kryssa Birgitta Sacrédeus	Kristdemokraterna Dalarna	1452780184793248	Facebook	jamtland_county_SE	Jämtland County, Sweden	5	1	1192	234	18	4
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	jamtland_county_SE	Jämtland County, Sweden	1	1	1159	579	53	10
Vi-skogen	Vi-skogen	356032977210	Facebook	jamtland_county_SE	Jämtland County, Sweden	1	1	1158	231	10	2
Anders Rehnberg till Europaparlamentet	Rehnberg Anders John Henry	362678667854817	Facebook	jamtland_county_SE	Jämtland County, Sweden	6	1	1155	267	16	3
En bättre framtid	Plan International Sverige	1173808162671999	Facebook	jamtland_county_SE	Jämtland County, Sweden	7	1	1141	221	9	1
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	jamtland_county_SE	Jämtland County, Sweden	18	1	1128	207	13	2
Centerpartiet i Jämtlands län	Fallman Eva Kristina Jeanette	121396547892591	Facebook	jamtland_county_SE	Jämtland County, Sweden	1	1	999	0	46	9
Hungerprojektet	Hungerprojektet	212049035488183	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	921	184	9	2
Liberalerna Örebro län	Liberalerna i Örebro län	388964421149126	Facebook	jamtland_county_SE	Jämtland County, Sweden	2	1	896	176	8	1
Islamic Relief Sverige	Islamic Relief Sverige	121702404531696	Facebook	jamtland_county_SE	Jämtland County, Sweden	21	1	820	160	4	0
Liberala Studenter	Heimbrand Christoffer	118645251482192	Facebook	jamtland_county_SE	Jämtland County, Sweden	13	1	743	221	5	0
CIVIL RIGHTS DEFENDERS	CIVIL RIGHTS DEFENDERS	128452220525979	Facebook	jamtland_county_SE	Jämtland County, Sweden	1	1	731	146	13	6
Yrkesdörren	ÖppnaDörren	1047016558650888	Facebook	jamtland_county_SE	Jämtland County, Sweden	9	1	726	255	8	3
