advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	utena_county_LT	Utena County, Lithuania	5	1	11864	2373	26	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	utena_county_LT	Utena County, Lithuania	2	1	7884	3940	7	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	utena_county_LT	Utena County, Lithuania	2	1	6943	1388	118	3
European Parliament	European Parliament	178362315106	Facebook	utena_county_LT	Utena County, Lithuania	1	1	3577	1788	17	3
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	utena_county_LT	Utena County, Lithuania	2	1	3525	705	6	0
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	utena_county_LT	Utena County, Lithuania	2	1	2366	466	7	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	utena_county_LT	Utena County, Lithuania	1	1	2195	439	4	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	utena_county_LT	Utena County, Lithuania	1	1	281	56	5	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	utena_county_LT	Utena County, Lithuania	2	1	234	37	8	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	utena_county_LT	Utena County, Lithuania	1	1	162	81	0	0
European Commission	European Commission	107898832590939	Facebook	utena_county_LT	Utena County, Lithuania	2	1	102	51	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	utena_county_LT	Utena County, Lithuania	1	1	12	2	0	0
