advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mark Carey - City West - Time for Change	Steamboat	433481587460366	Facebook	limerick_IE	Limerick, Ireland	7	1	157028	34049	1331	178
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	limerick_IE	Limerick, Ireland	28	1	148313	44810	1741	108
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	limerick_IE	Limerick, Ireland	8	1	122523	30293	821	130
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	limerick_IE	Limerick, Ireland	5	1	113800	28760	394	0
European Parliament	European Parliament	178362315106	Facebook	limerick_IE	Limerick, Ireland	15	1	110678	47415	393	108
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	limerick_IE	Limerick, Ireland	21	1	109837	36988	820	179
Referendum Commission	Referendum Commission	580832208630212	Facebook	limerick_IE	Limerick, Ireland	2	1	92879	31440	713	142
European Greens	European Greens	141366725876424	Facebook	limerick_IE	Limerick, Ireland	7	1	81250	38071	826	176
Breandán Anraoi MacGabhann	Breandán Anraoi MacGabhann (Green Party)	1682603511977567	Facebook	limerick_IE	Limerick, Ireland	3	1	64997	16000	697	100
Social Democrats	Social Democrats	1012851375393300	Facebook	limerick_IE	Limerick, Ireland	37	1	58838	16282	292	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	limerick_IE	Limerick, Ireland	1	1	57920	23168	579	115
Dan Mc Sweeney	Mcsweeney Daniel Joseph	608669872833125	Facebook	limerick_IE	Limerick, Ireland	1	1	48477	9695	95	0
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	limerick_IE	Limerick, Ireland	7	1	35166	7033	356	69
Fine Gael	Fine Gael	264172043210	Facebook	limerick_IE	Limerick, Ireland	4	1	19959	9200	138	46
Mick Wallace	Oonan Christopher Patrick	346069865514537	Facebook	limerick_IE	Limerick, Ireland	1	1	16831	8415	84	42
Labour Party	Labour Party	164027949687	Facebook	limerick_IE	Limerick, Ireland	3	1	16189	8094	54	10
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	limerick_IE	Limerick, Ireland	74	1	15540	3162	412	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	limerick_IE	Limerick, Ireland	4	1	15402	7030	88	17
Sarah Jane Hennelly - Social Democrat for Limerick City	Social Democrats	522564771109094	Facebook	limerick_IE	Limerick, Ireland	2	1	14871	5951	196	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	limerick_IE	Limerick, Ireland	10	1	11382	2589	119	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	limerick_IE	Limerick, Ireland	2	1	11282	4903	68	26
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	limerick_IE	Limerick, Ireland	4	1	10444	3274	104	32
Seán Hartigan Green Party Candidate for Limerick City East	Hartigan Sean	559719824510385	Facebook	limerick_IE	Limerick, Ireland	2	1	9716	1943	192	0
European Commission	European Commission	107898832590939	Facebook	limerick_IE	Limerick, Ireland	15	1	8786	3974	9	3
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	limerick_IE	Limerick, Ireland	4	1	8746	4211	31	4
