advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Volt Nederland	Volt Nederland	146644665960101	Facebook	zeeland_NL	Zeeland, Netherlands	90	1	79776	31726	488	77
VVD	VVD	121264564551002	Facebook	zeeland_NL	Zeeland, Netherlands	30	1	71462	32234	398	79
European Parliament	European Parliament	178362315106	Facebook	zeeland_NL	Zeeland, Netherlands	14	1	68407	30177	531	118
D66	D66	52985377549	Facebook	zeeland_NL	Zeeland, Netherlands	22	1	62400	28457	292	62
GroenLinks	GroenLinks	175740570505	Facebook	zeeland_NL	Zeeland, Netherlands	28	1	50847	21970	481	117
VVD Goeree-Overflakkee	VVD Goeree-Overflakkee	305812906126532	Facebook	zeeland_NL	Zeeland, Netherlands	1	1	49712	9942	496	99
ChristenUnie	ChristenUnie	211661062254003	Facebook	zeeland_NL	Zeeland, Netherlands	19	1	43739	21671	269	46
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	zeeland_NL	Zeeland, Netherlands	5	1	40710	18414	167	40
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	zeeland_NL	Zeeland, Netherlands	9	1	38115	15973	369	78
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	zeeland_NL	Zeeland, Netherlands	21	1	34951	14410	169	63
CDA	CDA	320374518118	Facebook	zeeland_NL	Zeeland, Netherlands	4	1	33669	15188	230	46
Esther de Lange	Esther de Lange	206205079489175	Facebook	zeeland_NL	Zeeland, Netherlands	10	1	25474	11149	70	11
Jesse Klaver	GroenLinks	687496011309020	Facebook	zeeland_NL	Zeeland, Netherlands	3	1	24996	10227	238	47
Henk Jan Ormel	CDA	823537391322678	Facebook	zeeland_NL	Zeeland, Netherlands	1	1	14224	5689	28	14
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	zeeland_NL	Zeeland, Netherlands	16	1	11731	4679	94	30
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	zeeland_NL	Zeeland, Netherlands	7	1	11566	3260	116	32
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	zeeland_NL	Zeeland, Netherlands	4	1	10564	5282	63	29
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	zeeland_NL	Zeeland, Netherlands	12	1	10132	3479	50	8
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	zeeland_NL	Zeeland, Netherlands	8	1	8909	3613	54	16
Paul Tang	PvdA	208020512703248	Facebook	zeeland_NL	Zeeland, Netherlands	5	1	8718	3658	34	5
European Greens	European Greens	141366725876424	Facebook	zeeland_NL	Zeeland, Netherlands	3	1	7161	3556	175	35
Malik Azmani	Malik Azmani	1734459723547461	Facebook	zeeland_NL	Zeeland, Netherlands	23	1	6714	2451	68	4
SP	SP	128393027527	Facebook	zeeland_NL	Zeeland, Netherlands	16	1	6706	2118	74	15
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	zeeland_NL	Zeeland, Netherlands	4	1	6389	2582	49	18
European Commission	European Commission	107898832590939	Facebook	zeeland_NL	Zeeland, Netherlands	21	1	4761	2223	6	1
