advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	dublin_IE	Dublin, Ireland	7	1	1409991	601999	2692	499
European Parliament	European Parliament	178362315106	Facebook	dublin_IE	Dublin, Ireland	15	1	1127503	485255	4040	1108
Mark Durkan	Fine Gael	2002340613394109	Facebook	dublin_IE	Dublin, Ireland	12	1	1098645	518874	9069	3891
European Greens	European Greens	141366725876424	Facebook	dublin_IE	Dublin, Ireland	7	1	869191	405561	8679	1825
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	dublin_IE	Dublin, Ireland	2	1	808721	323489	8085	1617
Labour Party	Labour Party	164027949687	Facebook	dublin_IE	Dublin, Ireland	8	1	616814	308410	2424	459
Social Democrats	Social Democrats	1012851375393300	Facebook	dublin_IE	Dublin, Ireland	35	1	544302	144324	2218	0
Referendum Commission	Referendum Commission	580832208630212	Facebook	dublin_IE	Dublin, Ireland	3	1	420036	208517	2173	415
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	dublin_IE	Dublin, Ireland	9	1	332340	88440	1351	191
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	dublin_IE	Dublin, Ireland	20	1	325814	93749	2485	200
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	dublin_IE	Dublin, Ireland	6	1	272884	71448	2443	573
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	dublin_IE	Dublin, Ireland	6	1	250994	50000	2594	500
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	dublin_IE	Dublin, Ireland	26	1	218716	70399	2960	100
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	dublin_IE	Dublin, Ireland	4	1	159996	35000	396	0
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	dublin_IE	Dublin, Ireland	5	1	155988	30998	494	0
Women for Election	Women for Election	115885998520125	Facebook	dublin_IE	Dublin, Ireland	1	1	135028	67514	674	337
Green Party Ireland	Green Party Ireland	108339693065	Facebook	dublin_IE	Dublin, Ireland	4	1	133630	39339	426	50
Cllr. Kate Feeney	Feeney Kate	474266742640101	Facebook	dublin_IE	Dublin, Ireland	4	1	114996	26000	1196	200
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	dublin_IE	Dublin, Ireland	2	1	113042	52608	629	126
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	dublin_IE	Dublin, Ireland	13	1	108473	27297	1217	0
European Commission	European Commission	107898832590939	Facebook	dublin_IE	Dublin, Ireland	15	1	105327	47246	113	34
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	dublin_IE	Dublin, Ireland	80	1	102428	19900	3699	0
Claire Byrne Green Party	Byrne Claire Anne	507864742652844	Facebook	dublin_IE	Dublin, Ireland	1	1	99999	50000	499	100
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	dublin_IE	Dublin, Ireland	7	1	90974	18195	790	108
Clare Daly	Clare Daly	304407706241836	Facebook	dublin_IE	Dublin, Ireland	5	1	84995	26000	495	0
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	dublin_IE	Dublin, Ireland	4	1	82801	39546	313	38
Peter Casey	Casey Peter Joseph	1473814189502078	Facebook	dublin_IE	Dublin, Ireland	26	1	77688	16026	949	81
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	dublin_IE	Dublin, Ireland	4	1	74160	23126	740	231
Paul Mulville	Paul Mulville	170053833201393	Facebook	dublin_IE	Dublin, Ireland	4	1	72379	19691	370	0
Jess Spear - Solidarity Firhouse-Bohernabreena	Spear Jessica Whitaker	537422773330865	Facebook	dublin_IE	Dublin, Ireland	6	1	67962	15993	593	0
Catherine Stocker SocDems	Stocker Matthew	173573370153556	Facebook	dublin_IE	Dublin, Ireland	5	1	65995	13000	495	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	dublin_IE	Dublin, Ireland	4	1	64996	13000	396	0
Fine Gael	Fine Gael	264172043210	Facebook	dublin_IE	Dublin, Ireland	2	1	63787	31766	324	158
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	dublin_IE	Dublin, Ireland	2	1	60595	24617	453	208
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	dublin_IE	Dublin, Ireland	2	1	59998	15000	198	0
Tracey Carey	Social Democrats	1055918397899334	Facebook	dublin_IE	Dublin, Ireland	3	1	59516	11903	692	99
Declan Meenagh For Cabra	Meenagh Declan	478532875550827	Facebook	dublin_IE	Dublin, Ireland	2	1	54998	11000	598	100
Rita Harrold - Socialist Feminist for Europe	Socialist Party	419121618646568	Facebook	dublin_IE	Dublin, Ireland	2	1	54068	10814	588	98
Samantha Long - Independent - Dublin City Council Local Elections 2019	Long Samantha	2274952412827323	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	99	0
James Geoghegan		247890776103489	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	499	100
Ciarán Cuffe	Cuffe Ciaran	2164072693907329	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	99	0
Cllr Ossian Smyth	Smyth Ossian Francis	1269409019742709	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	499	100
Gillian Brien - People Before Profit		433347757082574	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	99	0
Sarah Durcan for Dublin Bay South	Sarah Durcan SocDem for South East Inner City	1809875605701733	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	99	0
Dublin  Bay South Greens	Dublin Bay South Green Party	474701085946722	Facebook	dublin_IE	Dublin, Ireland	1	1	49999	10000	99	0
Department of Politics and Public Administration UL		190855980950496	Facebook	dublin_IE	Dublin, Ireland	1	1	42952	8590	85	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	dublin_IE	Dublin, Ireland	5	1	39995	17000	495	0
Carly Bailey	Social Democrats	1761504887466495	Facebook	dublin_IE	Dublin, Ireland	7	1	36993	13000	693	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	dublin_IE	Dublin, Ireland	1	1	33494	6699	334	66
Maria Walsh	Fine Gael	883806764992893	Facebook	dublin_IE	Dublin, Ireland	1	1	28460	11384	284	56
Kate O'Connell TD	O'Connell Kate	203442726495682	Facebook	dublin_IE	Dublin, Ireland	5	1	27747	8550	450	0
Michael Clark	Clark Michael Douglas	376225562978212	Facebook	dublin_IE	Dublin, Ireland	6	1	27598	5520	546	0
Transmitter		264627431202	Facebook	dublin_IE	Dublin, Ireland	1	1	23756	4751	47	0
Kevin Donoghue	Donoghue Kevin David	1923733181256832	Facebook	dublin_IE	Dublin, Ireland	5	1	23500	8433	342	0
Sinéad Gibney	Sinead Gibney	1655751191219071	Facebook	dublin_IE	Dublin, Ireland	4	1	20167	6850	372	0
Trish Roe	Social Democrats	428834224524943	Facebook	dublin_IE	Dublin, Ireland	4	1	16996	6000	396	0
Shakeel Jeeroburkan - Independent	Shakeel Jeeroburkan	1414105668892101	Facebook	dublin_IE	Dublin, Ireland	3	1	15552	5832	289	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	dublin_IE	Dublin, Ireland	1	1	15279	3056	152	30
Sean McCabe - Independent	Seán McCabe 	2206956372697972	Facebook	dublin_IE	Dublin, Ireland	2	1	14998	6000	198	0
Tara Deacy	Tara Deacy	1224420741003309	Facebook	dublin_IE	Dublin, Ireland	3	1	14997	3000	297	0
Aengus Ó Maoláin	Aengus Ó Maoláin	449230735412762	Facebook	dublin_IE	Dublin, Ireland	2	1	14834	5934	195	0
Life Institute		158325247540273	Facebook	dublin_IE	Dublin, Ireland	1	1	14671	2934	146	29
SpunOut.ie	SpunOut.ie	344422890306	Facebook	dublin_IE	Dublin, Ireland	7	1	14174	3990	278	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	dublin_IE	Dublin, Ireland	22	1	13623	5116	38	5
Protect Life		541250599362726	Facebook	dublin_IE	Dublin, Ireland	2	1	13483	6742	133	0
Uplift - People Powered Change	Uplift - People Powered Change	214697488711000	Facebook	dublin_IE	Dublin, Ireland	5	1	12316	2263	323	0
Labour Dublin North-West	Diamond John	163109954176723	Facebook	dublin_IE	Dublin, Ireland	2	1	10998	5000	198	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	dublin_IE	Dublin, Ireland	2	1	10365	2073	49	0
Mary Callaghan - Social Democrats	Social Democrats	289700685198786	Facebook	dublin_IE	Dublin, Ireland	1	1	9999	5000	99	0
Ian Carey - Green Party Swords	Carey Ian Cormac	803717456660395	Facebook	dublin_IE	Dublin, Ireland	1	1	9999	5000	99	0
Separated.ie		412961078826996	Facebook	dublin_IE	Dublin, Ireland	2	1	9998	2000	198	0
Niamh McDonald - Donaghmede LEA	Mc Donald Niamh Elizabeth	132883007630767	Facebook	dublin_IE	Dublin, Ireland	2	1	9998	2000	198	0
Cllr Kevin Daly	Daly Kevin	344182612453224	Facebook	dublin_IE	Dublin, Ireland	2	1	9304	1861	184	0
EPP Group in the European Parliament	EPP Group in the European Parliament	291699857688	Facebook	dublin_IE	Dublin, Ireland	1	1	7888	3944	19	3
David Morrison - Green Party Lucan Palmerstown Fonthill	Morisson David Laurence	432262150858003	Facebook	dublin_IE	Dublin, Ireland	2	1	5998	1000	198	0
SMA Ireland	Anton Mannering	2221165624784064	Facebook	dublin_IE	Dublin, Ireland	3	1	5478	1519	139	0
Taxback.com		135579275180	Facebook	dublin_IE	Dublin, Ireland	2	1	5298	2137	69	0
Carol Deans Social Democrat For Dublin North Inner City	Social Democrats	300779350510132	Facebook	dublin_IE	Dublin, Ireland	1	1	4999	1000	99	0
