advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	sardinia_IT	Sardinia, Italy	14	1	343972	158990	1043	175
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	sardinia_IT	Sardinia, Italy	13	1	295497	138958	1247	296
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	sardinia_IT	Sardinia, Italy	66	1	271645	111986	1346	292
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	sardinia_IT	Sardinia, Italy	44	1	267661	61056	1803	14
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	sardinia_IT	Sardinia, Italy	4	1	219744	88183	882	168
Avaaz	Avaaz	8340223883	Facebook	sardinia_IT	Sardinia, Italy	33	1	185917	82533	757	250
European Parliament	European Parliament	178362315106	Facebook	sardinia_IT	Sardinia, Italy	11	1	180914	88286	997	198
European Commission	European Commission	107898832590939	Facebook	sardinia_IT	Sardinia, Italy	30	1	167880	74324	221	61
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	sardinia_IT	Sardinia, Italy	33	1	162078	40549	1017	40
Corradino Mineo	Danila Tarantino	429319385345	Facebook	sardinia_IT	Sardinia, Italy	40	1	156980	38399	1114	0
Francesca Ghirra	Francesca Ghirra	147045459010122	Facebook	sardinia_IT	Sardinia, Italy	3	1	154997	61000	297	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	sardinia_IT	Sardinia, Italy	20	1	152841	64730	930	213
Partito Democratico	Partito Democratico	77034286895	Facebook	sardinia_IT	Sardinia, Italy	55	1	131492	59454	598	105
Andrea Soddu Sindaco	Andrea Soddu	1438178299829574	Facebook	sardinia_IT	Sardinia, Italy	14	1	116986	29000	1386	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	sardinia_IT	Sardinia, Italy	11	1	111439	54830	519	102
Più Europa	Più Europa	126662574668084	Facebook	sardinia_IT	Sardinia, Italy	9	1	91722	41066	507	122
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	sardinia_IT	Sardinia, Italy	30	1	89033	35311	471	126
Salvatore Cicu	Salvatore Cicu	229261087280641	Facebook	sardinia_IT	Sardinia, Italy	5	1	87496	40592	374	44
European Greens	European Greens	141366725876424	Facebook	sardinia_IT	Sardinia, Italy	9	1	84548	35928	395	101
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	sardinia_IT	Sardinia, Italy	5	1	77014	31305	84	16
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	sardinia_IT	Sardinia, Italy	7	1	75012	24550	394	69
Carlo Calenda	Siamo Europei	131887960826264	Facebook	sardinia_IT	Sardinia, Italy	2	1	68449	34225	342	68
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	sardinia_IT	Sardinia, Italy	10	1	67011	29546	155	37
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	sardinia_IT	Sardinia, Italy	11	1	65698	29095	71	8
Ambasciata di Sardegna	Stefano Maullu	173786969363481	Facebook	sardinia_IT	Sardinia, Italy	1	1	60029	30015	299	60
Più Europa - Cagliari	Riccardo Lo Monaco	368003026980476	Facebook	sardinia_IT	Sardinia, Italy	2	1	50998	10000	198	0
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	sardinia_IT	Sardinia, Italy	16	1	47011	17323	62	0
Save the Children Italia	Save the Children Italia	46590675335	Facebook	sardinia_IT	Sardinia, Italy	6	1	46288	18945	113	41
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	sardinia_IT	Sardinia, Italy	17	1	40766	16973	69	26
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	sardinia_IT	Sardinia, Italy	7	1	40700	8812	144	0
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	sardinia_IT	Sardinia, Italy	9	1	40448	16224	61	6
Forza Italia	Forza Italia	172265396249029	Facebook	sardinia_IT	Sardinia, Italy	2	1	36605	14642	54	21
Skuola.net	Skuola.net	126578555602	Facebook	sardinia_IT	Sardinia, Italy	11	1	34948	14518	81	10
Videodrome	Videodrome	1773694896182795	Facebook	sardinia_IT	Sardinia, Italy	41	1	33409	7888	146	0
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	sardinia_IT	Sardinia, Italy	15	1	32652	14161	86	6
Federazione Verdi	Federazione Verdi	142589879147197	Facebook	sardinia_IT	Sardinia, Italy	2	1	31362	6272	62	0
Sindaco di Avola - Luca Cannata	Avola la nostra terra	560317800682461	Facebook	sardinia_IT	Sardinia, Italy	7	1	31285	6566	70	0
Riformatori Sardi - Liberaldemocratici	Riformatori Sardi - Liberaldemocratici	113804762009156	Facebook	sardinia_IT	Sardinia, Italy	5	1	29995	9000	495	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	sardinia_IT	Sardinia, Italy	15	1	27753	7986	49	0
Deputati PD	Deputati PD	104652392900508	Facebook	sardinia_IT	Sardinia, Italy	21	1	27009	5468	61	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	sardinia_IT	Sardinia, Italy	26	1	23630	5297	76	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	sardinia_IT	Sardinia, Italy	26	1	23001	7066	108	10
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	sardinia_IT	Sardinia, Italy	10	1	22710	8583	57	6
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	sardinia_IT	Sardinia, Italy	5	1	21823	10911	60	12
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	sardinia_IT	Sardinia, Italy	3	1	18990	9427	13	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	sardinia_IT	Sardinia, Italy	1	1	18729	7491	3	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	sardinia_IT	Sardinia, Italy	3	1	18042	8996	10	1
Filippo Occhipinti - Europee 2019 Sicilia e Sardegna	Francesco Anzelmo	367806660496884	Facebook	sardinia_IT	Sardinia, Italy	3	1	16526	3834	46	0
Angelo Attaguile	Angelo Attaguile	1549325232064602	Facebook	sardinia_IT	Sardinia, Italy	3	1	16511	4398	61	0
European Free Alliance	European Free Alliance	46708306425	Facebook	sardinia_IT	Sardinia, Italy	3	1	15431	7573	91	18
Il golpe Gentiloni		1299858193475119	Facebook	sardinia_IT	Sardinia, Italy	1	1	15274	6109	152	30
Carte D'Or	Unilever	554943434517746	Facebook	sardinia_IT	Sardinia, Italy	6	1	14349	4105	122	24
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	sardinia_IT	Sardinia, Italy	23	1	13612	4941	38	4
Ignazio Corrao		554297734597392	Facebook	sardinia_IT	Sardinia, Italy	1	1	13596	6798	13	0
Giuseppe Sanò, l'accento sulle tue battaglie	Giuseppe Sanò	555556694829630	Facebook	sardinia_IT	Sardinia, Italy	3	1	12465	2863	49	0
Fabrizio Ferrandelli		73230810464	Facebook	sardinia_IT	Sardinia, Italy	1	1	12267	6134	61	12
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	sardinia_IT	Sardinia, Italy	24	1	11278	2704	73	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	sardinia_IT	Sardinia, Italy	4	1	10102	4134	78	4
Sinistra Autonomia Federalismo	Paolo Tosciri	781472538871886	Facebook	sardinia_IT	Sardinia, Italy	1	1	9999	5000	99	0
Simone Di Stefano		294385027332061	Facebook	sardinia_IT	Sardinia, Italy	2	1	9161	4028	21	3
Europa Verde	Europa Verde	593847704462763	Facebook	sardinia_IT	Sardinia, Italy	3	1	8809	3490	42	2
Matteo Renzi	Matteo Renzi	113335124914	Facebook	sardinia_IT	Sardinia, Italy	4	1	7796	2411	23	2
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	sardinia_IT	Sardinia, Italy	28	1	7527	1475	74	0
Big News Buzz		125179374733697	Facebook	sardinia_IT	Sardinia, Italy	1	1	7479	3740	33	16
Marco Racca	Marco Racca	2341721169486171	Facebook	sardinia_IT	Sardinia, Italy	5	1	7084	1482	60	11
Federico Clapis	Federico Clapis	306289286207471	Facebook	sardinia_IT	Sardinia, Italy	4	1	6371	1274	15	0
ANSA Europa	ANSA Europa	190141131032201	Facebook	sardinia_IT	Sardinia, Italy	3	1	6246	1249	12	0
Leonardo Ciaccio al Parlamento europeo	Roberto Enrique Briceno Garcia 	669384646828910	Facebook	sardinia_IT	Sardinia, Italy	4	1	5763	2314	75	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	sardinia_IT	Sardinia, Italy	3	1	5727	2420	11	4
Marco Grimaldi	Marco Grimaldi	619956731519414	Facebook	sardinia_IT	Sardinia, Italy	4	1	5608	1251	27	3
Lara Comi	Lara Comi	155619044465389	Facebook	sardinia_IT	Sardinia, Italy	3	1	5594	2795	28	5
CIWF Italia	CIWF Italia	576664002355828	Facebook	sardinia_IT	Sardinia, Italy	14	1	5489	1055	47	0
Partito Comunista	Partito Comunista	315768485124369	Facebook	sardinia_IT	Sardinia, Italy	3	1	5346	1069	14	0
Orizzonti Politici	Giacomo Casali	957667357727417	Facebook	sardinia_IT	Sardinia, Italy	2	1	5094	2498	8	0
Saverio Romano	Francesco Romano Saverio 	694946377308093	Facebook	sardinia_IT	Sardinia, Italy	1	1	5088	1017	10	0
Adapt Oristano	Andrea Vallebona	968718499992203	Facebook	sardinia_IT	Sardinia, Italy	1	1	4999	1000	99	0
Simone Campus	Simone Campus 	142214685834262	Facebook	sardinia_IT	Sardinia, Italy	1	1	4999	1000	99	0
Mila Spicola in Europa		228944137628154	Facebook	sardinia_IT	Sardinia, Italy	1	1	4994	999	98	0
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	sardinia_IT	Sardinia, Italy	2	1	4728	945	47	9
MoVimento Cinque Stelle Provincia di Salerno		339297716643	Facebook	sardinia_IT	Sardinia, Italy	2	1	4597	1811	18	2
Eastwest - Rivista di Geopolitica	Eastwest - Rivista di Geopolitica	186246774846027	Facebook	sardinia_IT	Sardinia, Italy	9	1	4539	1613	33	0
zeroCO2	zeroCO2	360133591158746	Facebook	sardinia_IT	Sardinia, Italy	4	1	4418	883	10	0
Grana Padana Show	Amedeo Tosi 	701486570217344	Facebook	sardinia_IT	Sardinia, Italy	8	1	4268	1937	41	2
Valori.it	Valori.it	112777008752391	Facebook	sardinia_IT	Sardinia, Italy	16	1	4223	913	52	0
CasaPound Italia	CasaPound Italia	193902102841	Facebook	sardinia_IT	Sardinia, Italy	2	1	3546	709	7	0
Matteo Orfini	Matteo Orfini	252959821498182	Facebook	sardinia_IT	Sardinia, Italy	3	1	3460	692	25	3
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	sardinia_IT	Sardinia, Italy	2	1	3410	1705	17	3
Roberto Calderoli	Roberto Calderoli	31662384470	Facebook	sardinia_IT	Sardinia, Italy	2	1	3305	661	6	0
Antonio Martino		330857894077058	Facebook	sardinia_IT	Sardinia, Italy	1	1	2883	576	5	0
Maurizio Lupi	Maurizio Lupi	81698998693	Facebook	sardinia_IT	Sardinia, Italy	4	1	2729	611	17	0
Supporter di Stefania Calcagno	Silvia Calcagno	2152837134785115	Facebook	sardinia_IT	Sardinia, Italy	3	1	2530	634	12	0
Roberto Gualtieri	Roberto Gualtieri	659891870744756	Facebook	sardinia_IT	Sardinia, Italy	9	1	2503	454	36	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	sardinia_IT	Sardinia, Italy	5	1	2260	439	37	4
Partito Animalista Italiano		486228231540331	Facebook	sardinia_IT	Sardinia, Italy	4	1	2224	545	14	0
Andrea Delmastro	Davide Eugenio Zappalà	74110200741	Facebook	sardinia_IT	Sardinia, Italy	2	1	2210	442	4	0
Beatrice Brignone	Possibile	454468194886964	Facebook	sardinia_IT	Sardinia, Italy	1	1	2178	435	21	4
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	sardinia_IT	Sardinia, Italy	1	1	2161	432	21	4
Enrico Rossi	Enrico Rossi	197611081853	Facebook	sardinia_IT	Sardinia, Italy	5	1	2135	515	14	0
Il Cobra	Paolo Perna	554916498291588	Facebook	sardinia_IT	Sardinia, Italy	2	1	2100	420	7	0
Giovanbattista Fazzolari	Giovanbattista Fazzolari	593972037615014	Facebook	sardinia_IT	Sardinia, Italy	1	1	1946	389	3	0
ProVita Onlus	ProVita Onlus	451419891563905	Facebook	sardinia_IT	Sardinia, Italy	2	1	1944	518	7	0
