advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	balearic_islands_ES	Balearic Islands, Spain	3	1	100997	20000	297	0
Avaaz	Avaaz	8340223883	Facebook	balearic_islands_ES	Balearic Islands, Spain	9	1	75145	29446	134	36
PSIB	PSIB-PSOE	182797475074265	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	49999	10000	99	0
European Parliament	European Parliament	178362315106	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	10951	4380	21	10
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	balearic_islands_ES	Balearic Islands, Spain	15	1	10845	3143	34	0
Juan Pedro Yllanes	Podem Illes Balears	514070155440534	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	9999	5000	99	0
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	8135	4067	20	4
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	balearic_islands_ES	Balearic Islands, Spain	2	1	5629	2411	13	2
PODEM Llucmajor	Eduardo Eugenio Zúñiga Solari	1414978035452905	Facebook	balearic_islands_ES	Balearic Islands, Spain	3	1	2997	0	297	0
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	balearic_islands_ES	Balearic Islands, Spain	2	1	1998	0	198	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	1939	970	9	1
Compromís	Compromís	194053080624605	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	1914	382	19	3
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	1483	296	2	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	balearic_islands_ES	Balearic Islands, Spain	4	1	614	176	1	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	521	261	1	0
European Commission	European Commission	107898832590939	Facebook	balearic_islands_ES	Balearic Islands, Spain	2	1	434	217	1	0
IU Aragón	IU Aragón	178663732095	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	154	30	3	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	balearic_islands_ES	Balearic Islands, Spain	2	1	74	17	0	0
VOX España		467127060059387	Facebook	balearic_islands_ES	Balearic Islands, Spain	1	1	25	0	2	0
