advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	56	1	52300	13234	622	5
Urmas Paet	Paet Urmas	223092011815453	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	25	1	43448	11159	400	70
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	11	1	31182	6236	61	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	17	1	30140	8092	226	32
European Parliament	European Parliament	178362315106	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	16	1	26652	9919	168	29
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	28	1	23178	6442	147	26
Isamaa erakond	Isamaa erakond	321163977576	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	15	1	22400	8918	135	18
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	14	1	15244	4570	124	15
ResPublica	Isamaa erakond	124913684200476	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	2	1	13867	6933	47	9
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	6	1	11807	2344	50	4
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	3	1	9645	3117	31	3
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	8	1	9571	2398	60	5
Triin Saag	Saag Triin	2012394932389774	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	20	1	9035	2154	99	0
Eesti Konservatiivne Rahvaerakond	Eesti Konservatiivne Rahvaerakond	671308106236480	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	4	1	8850	1770	21	0
European Commission	European Commission	107898832590939	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	23	1	6047	2920	29	5
Reformierakond	Reformierakond	80124492882	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	4	1	5225	1353	52	8
Katrin Kuusemäe	Reformierakond	148344165738189	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	1	1	4999	1000	99	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	2	1	3331	814	10	0
European Greens	European Greens	141366725876424	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	4	1	3140	1564	15	3
Betsafe Eesti		465223740333842	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	1	1	2756	551	5	0
Kõigi Eesti		432490497520356	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	1	1	2121	424	21	4
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	1	1	2092	418	4	0
Партия Реформ	Reformierakond	243365865708649	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	1	1	1017	203	10	2
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	13	1	333	144	0	0
Muhoov		1796563930414245	Facebook	laane_viru_county_EE	Lääne-Viru County, Estonia	2	1	156	25	5	0
