advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	portalegre_district_PT	Portalegre District, Portugal	19	1	84518	39581	308	70
European Commission	European Commission	107898832590939	Facebook	portalegre_district_PT	Portalegre District, Portugal	26	1	28483	13336	75	16
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	portalegre_district_PT	Portalegre District, Portugal	15	1	25064	10508	28	1
Uniarea	Uniarea	413110028708018	Facebook	portalegre_district_PT	Portalegre District, Portugal	7	1	8823	3891	8	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	portalegre_district_PT	Portalegre District, Portugal	21	1	5512	2029	12	2
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	portalegre_district_PT	Portalegre District, Portugal	10	1	4778	2217	9	1
Um universitário também chora	Uniarea	1429916380583545	Facebook	portalegre_district_PT	Portalegre District, Portugal	6	1	4265	1685	5	0
Conselho Nacional de Juventude - Portugal	Conselho Nacional de Juventude - Portugal	194732796798	Facebook	portalegre_district_PT	Portalegre District, Portugal	12	1	2691	1063	21	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	portalegre_district_PT	Portalegre District, Portugal	5	1	1037	258	4	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	660	330	1	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	portalegre_district_PT	Portalegre District, Portugal	3	1	507	228	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	portalegre_district_PT	Portalegre District, Portugal	5	1	314	130	1	0
Opinion Podium		581957128631800	Facebook	portalegre_district_PT	Portalegre District, Portugal	2	1	286	143	2	0
Sindicato dos Jornalistas	Sindicato dos Jornalistas	906523126046063	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	158	79	1	0
ETUC		129041250601685	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	51	10	0	0
Europe Thinx		335839580440114	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	41	8	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	portalegre_district_PT	Portalegre District, Portugal	2	1	36	8	0	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	26	0	2	0
Aliança - VFXira e Azambuja		544071142748299	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	21	0	1	0
Juan Antonio Morales	Juan Antonio Morales	245685148845187	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	17	8	0	0
Save The Seas		2203608429682203	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	5	1	0	0
Eurozine		115579498521257	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	3	0	0	0
ITUC		20556338116	Facebook	portalegre_district_PT	Portalegre District, Portugal	1	1	1	0	0	0
