advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	29	1	2271971	959000	7158	1861
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	58	1	1622174	711286	5197	1302
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	25	1	949582	201588	2413	460
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	21	1	813923	377614	3061	799
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	19	1	811031	254918	4203	1092
Wioletta Koper-Staszowska - kandydatka do Parlamentu Europejskiego	Komitet Wyborczy Prawo i Sprawiedliwość 	2223341244574915	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	3	1	599997	300000	1627	465
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	27	1	575069	169775	2113	504
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	134	1	548485	151162	1495	293
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	14	1	514554	204313	3257	638
Dobromir Sośnierz	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	1389430631355482	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	14	1	513789	111560	1399	271
European Parliament	European Parliament	178362315106	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	16	1	491924	210784	2608	635
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	33	1	489800	171122	1692	583
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	28	1	480165	190459	1730	460
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	8	1	451992	150000	2138	628
Grzegorz Długi Kukiz'15	Dariusz Witold Mierzwa	1709231132633714	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	6	1	389858	133432	818	293
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	8	1	363070	108311	1950	390
European Commission	European Commission	107898832590939	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	32	1	323088	151459	1630	321
Jacek Wilk	KWW Konfederacja Korwin Braun Liroy Narodowcy	499646073441042	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	13	1	318485	81248	1263	385
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	62	1	300111	97205	1338	287
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	20	1	280254	112982	905	187
European Greens	European Greens	141366725876424	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	5	1	277119	133350	1591	318
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	silesian_voivodeship_PL	Silesian Voivodeship, Poland	79	1	261484	83541	583	93
