advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	4	1	2993	1237	12	5
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	8	1	1520	348	4	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	11	1	1234	241	9	0
Beata Jonite	Jonite Beata	245261032767933	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	2	1	1163	478	4	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	9	1	602	127	1	0
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	7	1	567	138	4	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	122	61	1	0
Rebeka Kiršteina	Rebeka Kiršteina	2224622181136990	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	2	1	64	12	1	0
European Parliament	European Parliament	178362315106	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	9	1	55	22	0	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	4	1	48	23	0	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	3	1	16	7	0	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	9	4	0	0
Edvards Smiltēns LV		400861240278635	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	8	4	0	0
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	3	1	7	3	0	0
European Commission	European Commission	107898832590939	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	2	1	6	3	0	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	5	1	0	0
European Greens	European Greens	141366725876424	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	2	1	4	2	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	2	1	3	1	0	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	3	1	0	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	2	0	0	0
Ijabs Ivars	partiju apvienība "Attīstībai/Par!"	345347539390006	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	2	1	0	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	riga_planning_region_LV	Riga Planning Region, Latvia	1	1	1	1	0	0
