audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	PT	Portugal	3067	904	7565713	3079213	23234	3848
m18_24	male (18-24)	PT	Portugal	2865	863	7444541	3111871	23743	4483
m25_34	male (25-34)	PT	Portugal	3266	966	5638710	2330397	21719	4016
f25_34	female (25-34)	PT	Portugal	3593	1015	4291009	1704288	16395	2428
m35_44	male (35-44)	PT	Portugal	3179	947	3851526	1533541	14788	2596
f35_44	female (35-44)	PT	Portugal	3508	995	3700428	1421963	13967	2037
f45_54	female (45-54)	PT	Portugal	3496	952	3015037	1144456	11667	1633
m45_54	male (45-54)	PT	Portugal	3125	905	2581259	1012708	10595	1712
f55_64	female (55-64)	PT	Portugal	2786	857	2277293	848866	8975	1042
f65_	female (65+)	PT	Portugal	2349	749	1745225	656757	7115	841
m55_64	male (55-64)	PT	Portugal	2498	819	1599755	604762	6449	757
m65_	male (65+)	PT	Portugal	2177	720	1405018	540972	5635	664
f13_17	female (13-17)	PT	Portugal	467	188	743485	282614	1555	141
m13_17	male (13-17)	PT	Portugal	429	175	484290	186660	1001	111
u35_44	unknown (35-44)	PT	Portugal	2663	795	62880	24723	274	48
u25_34	unknown (25-34)	PT	Portugal	2631	780	49041	19730	225	40
u45_54	unknown (45-54)	PT	Portugal	2472	722	32485	12635	142	25
u18_24	unknown (18-24)	PT	Portugal	1967	606	24008	9561	97	16
u65_	unknown (65+)	PT	Portugal	1540	536	11228	4221	47	6
u55_64	unknown (55-64)	PT	Portugal	1732	602	11206	4190	47	6
u13_17	unknown (13-17)	PT	Portugal	281	131	1754	666	3	0
