impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	ES	Spain	9701	628	9010547	0	891492	0
1k_5k	1k - 5k	ES	Spain	5404	751	23621640	4725273	465998	19
5k_10k	5k - 10k	ES	Spain	2086	462	17208467	8605094	173561	974
10k_50k	10k - 50k	ES	Spain	3288	587	123892199	24778935	477393	58785
50k_100k	50k - 100k	ES	Spain	805	215	53890443	26945491	253294	57256
100k_200k	100k - 200k	ES	Spain	501	141	65610890	32805609	253986	81775
200k_500k	200k - 500k	ES	Spain	400	122	116988063	46795318	621829	149659
500k_1m	500k - 1m	ES	Spain	169	59	97090949	48545523	572026	146077
