spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	DE	Germany	39251	4248	227284017	52936358	3455994	290
50_100	50 - 100	DE	Germany	39499	4172	4354767	1503208	29600	3482
100_1k	100 - 1k	DE	Germany	4191	988	205700675	76492482	1392185	343989
1k_5k	1k - 5k	DE	Germany	286	111	56334792	25297367	582081	118863
5k_10k	5k - 10k	DE	Germany	21	16	5366434	2631279	60644	29604
10k_50k	10k - 50k	DE	Germany	1	1	74594	37297	3319	663
