age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	PL	Poland	7	4	1149	343	10	0
18_24	18-24	PL	Poland	343	105	3420837	1205089	10983	2525
25_34	25-34	PL	Poland	386	116	2646978	903723	9183	1927
35_44	35-44	PL	Poland	386	117	1867314	612297	6327	1188
45_54	45-54	PL	Poland	367	113	1118387	348120	4050	738
55_64	55-64	PL	Poland	354	108	1052112	317634	4107	714
65_	65+	PL	Poland	313	94	634652	191095	2714	446
