advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	u	unknown	HU	Hungary	305	1	29845	12152	199	52
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u	unknown	HU	Hungary	196	1	27786	10746	56	20
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	u	unknown	HU	Hungary	61	1	25023	11851	53	23
European Parliament		178362315106	Facebook	u	unknown	HU	Hungary	102	1	22246	9601	84	20
Fidesz	Fidesz	9844779306	Facebook	u	unknown	HU	Hungary	88	1	21653	10012	68	33
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	u	unknown	HU	Hungary	56	1	19635	8505	16	5
European Greens		141366725876424	Facebook	u	unknown	HU	Hungary	42	1	18687	8181	67	18
Greenpeace Magyarország		35634348348	Facebook	u	unknown	HU	Hungary	83	1	13779	4908	82	2
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	u	unknown	HU	Hungary	76	1	13152	5331	13	3
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	u	unknown	HU	Hungary	95	1	12067	4929	31	12
MSZP	MSZP	115388925185513	Facebook	u	unknown	HU	Hungary	86	1	7760	3073	12	4
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	u	unknown	HU	Hungary	63	1	6759	2786	12	4
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	u	unknown	HU	Hungary	47	1	6225	2248	20	7
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	u	unknown	HU	Hungary	35	1	5144	2077	10	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u	unknown	HU	Hungary	55	1	5010	2174	14	3
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	HU	Hungary	23	1	4619	2103	12	3
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	u	unknown	HU	Hungary	14	1	3678	1577	10	4
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	u	unknown	HU	Hungary	24	1	3490	1539	5	2
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	u	unknown	HU	Hungary	56	1	3427	1530	16	3
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	u	unknown	HU	Hungary	22	1	3292	1400	6	2
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	u	unknown	HU	Hungary	28	1	3018	724	9	2
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	u	unknown	HU	Hungary	18	1	2846	818	5	1
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	u	unknown	HU	Hungary	40	1	2608	558	6	1
Itthonról Otthonra		795559303924823	Facebook	u	unknown	HU	Hungary	1	1	2548	1274	1	0
Amnesty International Magyarország	Amnesty International Magyarország	44847086574	Facebook	u	unknown	HU	Hungary	14	1	2459	618	6	1
