recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	EE	Estonia	273	54	1252519	433783	7522	985
rd2	Last 2 days	2019-05-15	2019-05-16	EE	Estonia	311	57	2701722	930168	16749	2067
rd3	Last 3 days	2019-05-14	2019-05-16	EE	Estonia	329	58	4167002	1429503	25101	3185
rd4	Last 4 days	2019-05-13	2019-05-16	EE	Estonia	343	61	5147890	1784971	29877	3900
rd5	Last 5 days	2019-05-12	2019-05-16	EE	Estonia	388	65	6745080	2300770	40792	5417
rd6	Last 6 days	2019-05-11	2019-05-16	EE	Estonia	427	69	7712098	2641871	46301	6214
rw1	Last week	2019-05-10	2019-05-16	EE	Estonia	451	71	8704732	3000037	51907	7005
rw2	Last 2 weeks	2019-05-03	2019-05-16	EE	Estonia	620	97	14180297	4960665	86839	11937
rw3	Last 3 weeks	2019-04-26	2019-05-16	EE	Estonia	791	125	16600043	5899581	101554	14464
rw4	Last 4 weeks	2019-04-19	2019-05-16	EE	Estonia	927	158	17411100	6210386	104231	14770
rm1	Last month	2019-04-17	2019-05-16	EE	Estonia	947	169	17581604	6255241	105069	14822
rm2	Last 2 months	2019-03-18	2019-05-16	EE	Estonia	1667	405	19692835	6976719	116517	15976
rm3	Last 3 months	2019-02-16	2019-05-16	EE	Estonia	1925	462	20825933	7364728	121685	16413
rm6	Last 6 months	2019-01-01	2019-05-16	EE	Estonia	2076	487	21207477	7476203	125033	16466
