advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	rw3	Last 3 weeks	EE	Estonia	10	1	2536474	1137741	14029	3367
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	rw3	Last 3 weeks	EE	Estonia	30	1	2176969	914999	6569	900
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	rw3	Last 3 weeks	EE	Estonia	37	1	2004959	698998	6962	1099
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	EE	Estonia	11	1	1451322	660500	14993	3901
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	rw3	Last 3 weeks	EE	Estonia	51	1	1317673	424948	13942	2000
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	rw3	Last 3 weeks	EE	Estonia	84	1	1288417	308750	8552	100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	rw3	Last 3 weeks	EE	Estonia	31	1	1036964	413998	5968	999
Urmas Paet	Paet Urmas	223092011815453	Facebook	rw3	Last 3 weeks	EE	Estonia	31	1	755720	155750	3757	199
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	rw3	Last 3 weeks	EE	Estonia	57	1	584492	124918	8030	600
Keskerakond	Keskerakond	161252453921396	Facebook	rw3	Last 3 weeks	EE	Estonia	12	1	529987	171999	1987	199
Jaak Madison	Madison Jaak	536519246456733	Facebook	rw3	Last 3 weeks	EE	Estonia	14	1	495986	167999	2585	299
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	rw3	Last 3 weeks	EE	Estonia	7	1	351993	130000	1493	200
European Greens		141366725876424	Facebook	rw3	Last 3 weeks	EE	Estonia	13	1	342135	140149	1406	244
Triin Saag	Saag Triin	2012394932389774	Facebook	rw3	Last 3 weeks	EE	Estonia	37	1	281962	86999	3662	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	rw3	Last 3 weeks	EE	Estonia	12	1	205969	49996	1187	0
Reformierakond	Reformierakond	80124492882	Facebook	rw3	Last 3 weeks	EE	Estonia	5	1	151994	29999	494	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	EE	Estonia	24	1	151550	39605	893	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	149997	30000	697	100
ResPublica	Isamaa erakond	124913684200476	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	104998	51000	598	100
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	100997	20000	297	0
Riho Terras		2217643278496367	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	87498	17500	573	100
Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	rw3	Last 3 weeks	EE	Estonia	7	1	84992	19999	692	0
Urmas Reinsalu		503635753156660	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	59998	15000	198	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	54998	11000	198	0
Hanno Pevkur  #pevkur		1914863625428136	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	49999	10000	99	0
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	49999	10000	99	0
Jüri Luik Isamaa	Isamaa erakond	351693045420284	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	49998	10000	99	0
Kialo		729627343834501	Facebook	rw3	Last 3 weeks	EE	Estonia	88	1	29721	10484	139	30
YanaToom.ee		2367048563336709	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	11665	5333	132	0
Yoko Alender		709212302463805	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	11621	2124	309	0
Keskkonnaministeerium		274848805895621	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	11538	2307	22	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw3	Last 3 weeks	EE	Estonia	7	1	10172	3854	11	1
Elurikkuse Erakond		278891446286010	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	9999	5000	99	0
Jah vabadusele, ei valedele		1959753937483931	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	9998	4999	88	0
VoteWatch Europe		355087424564148	Facebook	rw3	Last 3 weeks	EE	Estonia	8	1	5177	2345	13	3
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	4999	999	98	0
Erki Savisaar		326940990843491	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	4998	999	99	0
Compara		383769122391278	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	4564	913	90	0
Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	3665	733	72	0
Cecilia Malmström		258966159416	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	3548	1419	7	3
Guardian Weekly		64525551258	Facebook	rw3	Last 3 weeks	EE	Estonia	8	1	3158	1068	7	1
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	2216	443	19	3
EMY		815299865514464	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	1722	344	5	0
Arte		656089814494677	Facebook	rw3	Last 3 weeks	EE	Estonia	6	1	1566	677	4	0
European Youth		130456876990360	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1401	700	3	0
MasterClass		687589164666184	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1175	588	5	1
LHV		339061796765	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	998	0	98	0
M&E Blog		1457037161268656	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	998	0	98	0
Talking Europe		316028505828375	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	968	451	4	0
I Love Crowdfunding Projects		112683756154005	Facebook	rw3	Last 3 weeks	EE	Estonia	5	1	902	305	6	1
Легион информационной обороны		759570777707924	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	732	146	1	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rw3	Last 3 weeks	EE	Estonia	5	1	601	170	1	0
Basmah		137973986840264	Facebook	rw3	Last 3 weeks	EE	Estonia	20	1	527	114	4	0
Tuunes		992176580926495	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	387	101	1	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	374	124	0	0
Get The Trolls Out		858018134275978	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	304	152	1	0
Gaia		182073298490036	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	264	125	2	0
Chug Bottles		1781974005205686	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	204	102	0	0
Européens Sans Frontières		668031516635463	Facebook	rw3	Last 3 weeks	EE	Estonia	7	1	181	76	0	0
Climate-KIC		403370709744295	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	170	85	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	159	41	0	0
EU vs Disinformation		1087491177963859	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	148	74	1	0
SV4IE		2246467545588430	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	144	72	0	0
many_iii_art		282388526027377	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	102	0	10	0
Eestimaa Rohelised		109605679062900	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	80	16	0	0
ParaqinOfficial		420328302103021	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	71	35	0	0
Глобальный еврейский онлайн центр Jewish.Ru		117612978065	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	70	14	0	0
YOGA BURN		146316959083110	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	63	12	0	0
Exponea		437489159794764	Facebook	rw3	Last 3 weeks	EE	Estonia	7	1	54	0	5	0
RSM MBA		110428762358678	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	38	18	0	0
Tunis Forum on Gender Equality		362993680952642	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	33	16	0	0
European Committee of the Regions		527351247377965	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	31	15	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	30	9	0	0
Ambassador of Islam		2121543634600149	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	28	5	0	0
Guitar Lovers		203855170399686	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	27	8	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	26	5	0	0
FT Content Solutions		1220981994590364	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	25	5	0	0
«Белсат» по-русски		1520423234895880	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	24	4	0	0
Soonfeed		214615931960850	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	22	4	0	0
ETUC		129041250601685	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	21	10	0	0
IPG - Международная политика и общество		586010848258637	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	16	8	0	0
Noosworks.com		405566173606704	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	14	2	0	0
The Bellas		395502277694859	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	13	0	1	0
Odin		548799562209914	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	13	0	1	0
Журнал ЛЕХАИМ		153347451379375	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	11	2	0	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	11	4	0	0
S&P Global		112495188784373	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	11	2	0	0
Minnesota House DFL Campaign	the DFL House Caucus, 255 East Plato Blvd, Saint Paul, MN 55107.	405346683155169	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	10	0	0	0
Feminn		1831978070233335	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	10	2	0	0
EURACTIV		15299247059	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	10	2	0	0
Sustainability Times		214303005827359	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	9	4	0	0
Whimsy Shops		2249890101944751	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	8	1	0	0
Deutschland.de		31292782350	Facebook	rw3	Last 3 weeks	EE	Estonia	6	1	8	1	0	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	7	1	0	0
Human Rights Tattoo		245416135560300	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	7	1	0	0
Ticalm.com		956222737885591	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	7	1	0	0
Alpine Garden Society		239451772739772	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	7	3	0	0
Aleksejs Loskutovs		541229793055345	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	5	1	0	0
Master Chef Universal		279581679340572	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	5	0	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	rw3	Last 3 weeks	EE	Estonia	5	1	5	1	0	0
مفوضية اللاجئين		188842724507690	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	4	0	0	0
Open Society Foundations		18983389920	Facebook	rw3	Last 3 weeks	EE	Estonia	3	1	4	0	0	0
Best Tech Crowdfunding Videos		615071652029076	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	4	0	0	0
Sci Ani		1177000815657627	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	3	0	0	0
Last Stop Brexit		820489154977103	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	3	0	0	0
Official: Uppsala Reggae Festival		754081171435181	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	3	0	0	0
Intimina		127412964006704	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	3	1	0	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	2	0	0	0
Academic Stories		1462157503898233	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	2	0	0	0
Монастырский вестник Украины		1733879730173502	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	2	0	0	0
Wasabi Technologies Inc.		1909620995946675	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	2	1	0	0
Banque mondiale		155174084508744	Facebook	rw3	Last 3 weeks	EE	Estonia	4	1	2	0	0	0
Soviet Visuals		1160495674016675	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	2	0	0	0
Stanford Graduate School of Business		208357009185713	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	2	0	0	0
TransformingTransport		1635700990066863	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	2	0	0	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rw3	Last 3 weeks	EE	Estonia	2	1	1	0	0	0
NewsMavens		145218379355757	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
High Entity Women		343018412990166	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
TRT World		1559901027613381	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
Eldritch Foundry		333726374024339	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
TaxEduportal		828411763950694	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
Daniel C Juster Official		199307546902179	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	1	0	0	0
pro aurum Kilchberg ZH		258246284700914	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	0	0	0	0
APMS Engineering		268331613219255	Facebook	rw3	Last 3 weeks	EE	Estonia	1	1	0	0	0	0
