country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	0_50	0 - 50	3818	1062	18918607	4895962	130836	14
IE	Ireland	50_100	50 - 100	4049	1042	548320	177191	4257	397
IE	Ireland	100_1k	100 - 1k	1428	424	19083080	7969368	101352	27484
IE	Ireland	1k_5k	1k - 5k	140	52	16835909	7744745	130282	26443
IE	Ireland	5k_10k	5k - 10k	12	10	13746	6604	412	105
IE	Ireland	10k_50k	10k - 50k	1	1	10052	5026	447	89
