country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NL	Netherlands	d133	2019-05-13	763	144	1843740	769306	13426	2524
NL	Netherlands	d132	2019-05-12	798	158	2117671	902137	14952	2878
NL	Netherlands	d131	2019-05-11	870	169	2357593	989000	17433	3451
NL	Netherlands	d130	2019-05-10	906	180	2579928	1061850	19118	3619
NL	Netherlands	d129	2019-05-09	903	176	3706964	1589700	29438	5957
NL	Netherlands	d128	2019-05-08	831	172	2552598	1095967	19728	4513
NL	Netherlands	d127	2019-05-07	798	165	2716925	1153474	22195	4501
NL	Netherlands	d126	2019-05-06	741	168	2593585	1135955	18598	4441
NL	Netherlands	d125	2019-05-05	722	176	1343396	567366	9283	1841
NL	Netherlands	d124	2019-05-04	721	185	1229622	512542	8341	1686
NL	Netherlands	d123	2019-05-03	762	190	4305078	1800176	40082	9046
NL	Netherlands	d122	2019-05-02	747	189	1158276	434273	8605	1974
NL	Netherlands	d121	2019-05-01	734	181	1102432	438132	9347	2030
NL	Netherlands	d120	2019-04-30	917	203	1158275	465765	10926	2057
NL	Netherlands	d119	2019-04-29	892	188	1058833	417142	7680	1823
NL	Netherlands	d118	2019-04-28	856	182	797036	318248	6451	1583
NL	Netherlands	d117	2019-04-27	854	188	667736	259702	5666	1396
NL	Netherlands	d116	2019-04-26	906	199	881592	337842	7124	1484
NL	Netherlands	d115	2019-04-25	851	194	528656	205070	4788	1025
NL	Netherlands	d114	2019-04-24	853	203	1051815	435760	5776	1057
NL	Netherlands	d113	2019-04-23	858	200	641091	259002	4335	791
NL	Netherlands	d112	2019-04-22	841	200	528477	210558	3725	677
NL	Netherlands	d111	2019-04-21	860	204	809396	310050	5393	951
NL	Netherlands	d110	2019-04-20	858	216	853051	327992	5593	1010
NL	Netherlands	d109	2019-04-19	890	228	758208	310380	4759	1038
NL	Netherlands	d108	2019-04-18	915	232	1092764	431861	5942	1321
NL	Netherlands	d107	2019-04-17	1019	235	6159280	2432488	59912	11348
NL	Netherlands	d106	2019-04-16	970	242	2203062	793043	12164	2120
NL	Netherlands	d105	2019-04-15	997	267	969881	375216	8896	1516
NL	Netherlands	d104	2019-04-14	1010	286	1441737	597398	10712	1973
