impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	SK	Slovakia	348	77	347648	0	34451	0
1k_5k	1k - 5k	SK	Slovakia	195	85	969768	193992	19205	0
5k_10k	5k - 10k	SK	Slovakia	64	40	619900	309981	6137	0
10k_50k	10k - 50k	SK	Slovakia	58	32	2650670	530144	11248	1499
50k_100k	50k - 100k	SK	Slovakia	5	5	400910	200457	1596	299
100k_200k	100k - 200k	SK	Slovakia	4	3	205082	102541	511	102
