region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
blekinge_county	Blekinge County	SE	Sweden	81	34	1199	392	20	4
dalarna_county	Dalarna County	SE	Sweden	89	37	5497	800	95	15
gotland_county	Gotland County	SE	Sweden	77	35	17061	3024	157	27
gavleborg_county	Gävleborg County	SE	Sweden	83	35	6230	1116	64	9
halland_county	Halland County	SE	Sweden	96	42	12355	1451	154	22
jamtland_county	Jämtland County	SE	Sweden	74	33	377	139	5	1
jonkoping_county	Jönköping County	SE	Sweden	92	38	16065	3926	224	74
kalmar_county	Kalmar County	SE	Sweden	103	38	46976	10801	363	54
kronoberg_county	Kronoberg County	SE	Sweden	87	33	1570	498	21	4
norrbotten_county	Norrbotten County	SE	Sweden	83	35	8002	1382	78	12
skane_county	Skåne County	SE	Sweden	115	46	104470	32319	1460	339
stockholm_county	Stockholm County	SE	Sweden	121	47	416092	94549	2974	821
sodermanland_county	Södermanland County	SE	Sweden	86	38	4416	513	46	4
uppsala_county	Uppsala County	SE	Sweden	91	37	8329	1708	82	14
varmland_county	Värmland County	SE	Sweden	88	37	17850	6670	172	61
vasterbotten_county	Västerbotten County	SE	Sweden	80	36	7367	1430	71	12
vasternorrland_county	Västernorrland County	SE	Sweden	86	34	2518	635	27	5
vastmanland_county	Västmanland County	SE	Sweden	89	37	17593	3524	179	61
vastra_gotaland_county	Västra Götaland County	SE	Sweden	123	57	130171	34364	1348	300
orebro_county	Örebro County	SE	Sweden	99	38	31530	5372	361	100
ostergotland_county	Östergötland County	SE	Sweden	94	39	15026	3240	185	36
